name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986
EBIT,"742,934,000","250,393,000","224,923,000","49,560,000","218,058,000","500,328,000","194,951,000","146,898,000","178,376,000","251,143,000","88,777,000","131,117,000","197,944,000","198,180,000","207,156,000","208,287,000","195,215,000","233,721,000","247,906,000","249,388,000","244,126,000","223,928,000","242,225,000","241,312,000","215,448,000","239,198,000","215,354,000","171,736,000","166,912,000","220,377,000","188,154,000","191,633,000","178,003,000","100,017,000","169,238,000","166,456,000","156,569,000","168,869,000","152,047,000","136,083,000","131,563,000","141,405,000","124,567,000","107,973,000","93,699,000","113,120,000","93,992,000","86,352,000","75,656,000","102,328,000","70,710,000","66,156,000","61,980,000","101,447,000","67,751,000","53,221,000","56,466,000","54,505,000","56,602,000","49,022,000","43,953,000","50,383,000","43,877,000","39,913,000","31,994,000","46,378,000","37,197,000","34,208,000","29,035,000","36,689,000","26,356,000","25,906,000","22,513,000","28,777,000","21,725,000","16,347,000","11,248,000","27,336,000","23,928,000","20,873,000","18,683,000","19,729,000","16,788,000","13,589,000","11,425,000","-21,268,000","7,871,000","7,567,000","-1,571,000","-26,300,000","2,100,000","1,400,000","4,800,000","4,800,000","10,300,000","8,900,000","6,000,000","8,200,000","6,800,000","4,900,000","2,500,000","1,700,000","400,000","2,200,000","6,300,000","12,600,000","5,500,000","10,900,000","8,300,000","11,600,000","8,600,000","8,600,000","4,700,000","4,100,000","6,900,000","5,500,000","4,200,000","2,800,000","4,900,000","3,700,000","2,500,000","1,100,000","2,000,000","1,900,000","800,000","0","1,300,000","2,000,000","-600,000","-32,500,000","12,300,000","12,600,000","13,300,000","-26,600,000","10,000,000","10,000,000","11,400,000","-14,800,000","8,300,000","7,100,000","5,400,000","-10,500,000","4,300,000","4,300,000","4,300,000"
EBITDA,"1,461,788,000"
ReconciledCostOfRevenue,"344,827,000","91,595,000","86,736,000","98,957,000","67,539,000","68,801,000","69,632,000","53,782,000","98,898,000","121,987,000","119,988,000","120,399,000","108,518,000","89,604,000","90,782,000","100,540,000","101,195,000","96,099,000","79,116,000","101,695,000","87,034,000","104,588,000","78,546,000","104,224,000","78,068,000","100,282,000","99,571,000","103,762,000","168,660,000","172,844,000","140,065,000","162,369,000","129,099,000","142,116,000","119,577,000","125,800,000","127,229,000","153,111,000","149,578,000","147,500,000","158,008,000","132,046,000","120,464,000","98,482,000","90,680,000","94,913,000","79,148,000","78,211,000","68,084,000","79,299,000","69,479,000","66,889,000","65,531,000","87,585,000","72,317,000","71,786,000","64,374,000","68,877,000","57,809,000","80,962,000","72,463,000","88,956,000","69,803,000","64,192,000","68,018,000","74,372,000","65,305,000","59,601,000","55,408,000","54,098,000","45,013,000","50,564,000","46,673,000","47,507,000","45,435,000","53,096,000","48,252,000","131,375,000","119,337,000","115,831,000","114,862,000","95,914,000","87,527,000","83,049,000","75,893,000","65,123,000","57,135,000","52,270,000","46,891,000","60,800,000","45,900,000","48,100,000","50,100,000","52,000,000","43,900,000","43,200,000","42,100,000","38,300,000","31,800,000","37,700,000","29,700,000","62,800,000","25,000,000","27,200,000","29,300,000","24,900,000","21,000,000","24,000,000","20,200,000","28,700,000","17,400,000","17,400,000","12,800,000","19,500,000","19,700,000","18,800,000","15,000,000","17,200,000","18,100,000","17,900,000","13,600,000","-3,000,000","13,400,000","13,700,000","6,700,000","14,800,000","5,100,000","6,700,000","4,000,000",,,,,,,,,,,,,,,,
ReconciledDepreciation,"718,854,000","183,038,000","181,249,000","179,254,000","175,313,000","178,436,000","175,046,000","171,295,000","172,646,000","178,407,000","173,073,000","169,815,000","166,671,000","168,843,000","161,103,000","160,053,000","152,592,000","155,482,000","146,352,000","144,056,000","134,833,000","132,851,000","127,289,000","124,970,000","119,126,000","123,150,000","115,562,000","113,068,000","100,445,000","85,141,000","75,406,000","71,712,000","70,094,000","74,078,000","67,228,000","62,891,000","59,341,000","60,244,000","56,121,000","53,426,000","52,789,000","55,715,000","54,171,000","52,530,000","50,140,000","52,466,000","49,420,000","46,647,000","44,804,000","51,983,000","48,537,000","46,356,000","42,727,000","46,735,000","43,283,000","41,820,000","38,628,000","41,879,000","38,963,000","37,304,000","34,671,000","36,167,000","29,697,000","29,483,000","29,907,000","17,738,000","33,736,000","31,711,000","30,870,000","24,931,000","22,908,000","21,676,000","21,287,000","19,158,000","17,206,000","16,576,000","16,390,000","15,825,000","14,353,000","13,817,000","13,351,000","10,798,000","12,927,000","11,857,000","11,723,000","10,471,000","9,743,000","8,959,000","8,815,000","8,300,000","7,500,000","8,000,000","7,600,000","6,900,000","6,500,000","6,100,000","5,900,000","4,700,000","4,700,000","4,600,000","4,100,000","3,600,000","4,600,000","3,700,000","3,600,000","2,700,000","3,400,000","3,000,000","3,100,000","2,900,000","2,600,000","2,200,000","2,400,000","2,000,000","1,500,000","1,500,000","1,400,000","1,500,000","1,300,000","1,400,000","1,100,000","900,000","1,000,000","900,000","800,000","800,000","700,000","700,000","600,000",,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"555,596,000","174,842,000","175,795,000","32,707,000","172,252,000","141,505,000","356,676,000","134,748,000","147,159,000","154,331,000","81,935,000","126,969,000","166,219,000","131,320,000","169,381,000","169,357,000","160,001,000","336,658,000","177,424,000","179,683,000","173,213,000","149,691,000","169,979,000","166,454,000","150,360,000","166,108,000","147,282,000","115,038,000","110,934,000","147,872,000","129,002,000","129,033,000","119,526,000","60,063,000","115,344,000","112,907,000","110,040,000","111,808,000","98,887,000","97,829,000","88,708,000","91,192,000","78,835,000","72,044,000","64,556,000","70,637,000","60,872,000","55,477,000","50,286,000","60,496,000","48,394,000","43,745,000","40,830,000","71,540,000","45,014,000","35,287,000","36,817,000","32,589,000","35,841,000","31,115,000","27,580,000","39,146,000","26,728,000","23,873,000","20,144,000","27,372,000","26,556,000","19,803,000","12,520,000","21,426,000","14,779,000","14,314,000","14,129,000","16,208,000","12,047,000","8,943,000","5,593,000","9,944,000","13,768,000","14,692,000","10,404,000","11,046,000","9,242,000","-68,983,000","6,328,000","-17,850,000","123,336,000","-2,613,000","2,392,000","-3,600,000","700,000","300,000","2,800,000","8,200,000","6,300,000","5,400,000","700,000","5,400,000","4,400,000","3,300,000","1,900,000","1,600,000","800,000","1,700,000","4,200,000","8,300,000","3,500,000","6,200,000","4,500,000","6,500,000","5,100,000","4,900,000","3,000,000","4,700,000","4,100,000","3,300,000","2,600,000","3,300,000","3,000,000","2,200,000","1,500,000","2,100,000","1,200,000","1,000,000","400,000","-100,000","800,000","1,300,000","-400,000",,,,,,,,,,,,,,,,
TotalUnusualItemsExcludingGoodwill,"0","0","0",,,"79,488,000","216,869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-49,000","2,814,000","5,000","1,000","5,000","5,000","35,000","6,000","5,000","-495,000","-76,000","-47,000","-3,000","213,000","204,000","-118,000","-221,000","42,000","-213,000","-245,000","-402,000","-415,000","-322,000","48,000","-33,000","-67,000","2,125,000","279,000","310,000","47,000","-6,352,000","-284,000","52,000","-174,000","3,014,000","-25,000","24,000","127,000","16,000","-9,012,000","33,000","4,328,000","11,000","0",,"-120,036,000","-385,000","-5,278,000","188,654,000","-6,687,000","6,506,000",,,,,"8,700,000",,"-100,000","-4,800,000","2,900,000","500,000","600,000","600,000","3,000,000","500,000","600,000","700,000",,"300,000",,,,,,,,,,,,,,,,,,,,,"100,000",,,,,,,,,,,,,,,,,
TotalUnusualItems,"0","0","0",,,"79,488,000","216,869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-49,000","2,814,000","5,000","1,000","5,000","5,000","35,000","6,000","5,000","-495,000","-76,000","-47,000","-3,000","213,000","204,000","-118,000","-221,000","42,000","-213,000","-245,000","-402,000","-415,000","-322,000","48,000","-33,000","-67,000","2,125,000","279,000","310,000","47,000","-6,352,000","-284,000","52,000","-174,000","3,014,000","-25,000","24,000","127,000","16,000","-9,012,000","33,000","4,328,000","11,000","0",,"-120,036,000","-385,000","-5,278,000","188,654,000","-6,687,000","6,506,000",,,,,"8,700,000",,"-100,000","-4,800,000","2,900,000","500,000","600,000","600,000","3,000,000","500,000","600,000","700,000",,"300,000",,,,,,,,,,,,,,,,,,,,,"100,000",,,,,,,,,,,,,,,,,
NormalizedEBITDA,"1,461,788,000","433,431,000","406,172,000","228,814,000","393,371,000","599,276,000","153,128,000","318,193,000","351,022,000","429,550,000","261,850,000","300,932,000","364,615,000","367,023,000","368,259,000","368,340,000","347,807,000","389,203,000","394,258,000","393,444,000","378,959,000","356,779,000","369,514,000","366,282,000","334,574,000","362,348,000","330,916,000","284,804,000","267,357,000","305,518,000","263,560,000","263,345,000","248,097,000","174,095,000","236,466,000","229,347,000","215,910,000","229,113,000","208,217,000","186,695,000","184,347,000","197,119,000","178,733,000","160,498,000","143,804,000","165,580,000","143,407,000","133,494,000","120,536,000","154,358,000","119,250,000","112,299,000","104,503,000","148,300,000","111,255,000","94,999,000","95,307,000","96,629,000","95,967,000","86,741,000","78,946,000","86,502,000","73,607,000","69,463,000","59,776,000","63,837,000","70,623,000","65,872,000","66,257,000","61,904,000","49,212,000","47,756,000","40,786,000","47,960,000","38,907,000","32,796,000","27,622,000","52,173,000","38,248,000","30,362,000","32,023,000","30,527,000","29,715,000","145,482,000","23,533,000","-5,519,000","-171,040,000","23,213,000","738,000","-18,000,000","9,600,000","9,400,000","12,400,000","3,000,000","16,800,000","15,100,000","16,700,000","10,000,000","11,000,000","8,900,000","6,000,000","2,300,000","4,500,000","5,300,000","9,200,000","15,300,000","8,600,000","13,900,000","11,400,000","14,500,000","11,200,000","10,900,000","7,100,000","6,100,000","8,400,000","7,000,000","5,600,000","4,300,000","6,200,000","5,100,000","3,600,000","2,000,000","3,000,000","2,800,000","1,600,000","800,000","2,000,000","2,600,000","0","-32,500,000","12,300,000","12,600,000","13,300,000","-26,600,000","10,000,000","10,000,000","11,400,000","-14,800,000","8,300,000","7,100,000","5,400,000","-10,500,000","4,300,000","4,300,000","4,300,000"
TaxRateForCalcs,"0.21","0.177","0.2","0.317","0.214","0.197","0.224","0.214","0.2","0.195","0.199","0.176","0.195","0.236","0.209","0.206","0.2","0.4","0.291","0.287","0.287","0.306","0.297","0.317","0.308","0.271","0.317","0.326","0.336","0.291","0.322","0.336","0.34","0.306","0.332","0.333","0.311","0.333","0.345","0.296","0.318","0.348","0.36","0.35","0.326","0.324","0.353","0.357","0.35","0.354","0.317","0.339","0.34","0.302","0.338","0.343","0.357","0.35","0.36","0.365","0.37","0.231","0.39","0.394","0.397","0.395","0.265","0.398","0.4","0.4","0.4","0.4","0.397","0.397","0.399","0.399","0.4","0.4","0.394","0.383","0.394","0.395","0.4","0.358","0.393","0.351","0.369","0.4","0.4","0.39","0.4","0.4","0.378","0.383","0.376","0.386","0.364","0.372","0.389","0.4","0.387","0.304","0.111","0.393","0.391","0.381","0.397","0.398","0.4","0.4","0.393","0.4","0.362","0.373","0.397","0.4","0.4","0.4","0.388","0.389","0.375","0.382","0.368","0.4","0.4","0.4","0.333","0.381","0.333",,,,,,,,,,,,,,,,
TaxEffectOfUnusualItems,"0","0","0","0","0","15,627,092.045","48,578,656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-16,920.826","832,021.944","1,589.806","348.461","1,799.67","1,750.471","11,392.644","1,943.782","1,765.018","-176,713.589","-26,599.951","-16,657.745","-951.923","72,298.356","69,358.615","-35,614.428","-74,614.085","14,413.045","-76,100.379","-85,750","-144,758.757","-151,641.614","-119,015.84","11,097.372","-12,876.708","-26,370.783","844,380.123","110,287.131","82,265.899","18,700.538","-2,540,800","-113,600","20,800","-69,600","1,195,069.281","-9,929.52","9,576.773","50,625.782","6,400","-3,604,800","12,998.943","1,659,417.828","4,335.042","0","0","-42,987,117.633","-151,371.308","-1,851,475.177","69,690,516.842","-2,674,800","2,601,747.115","0","0","0","0","3,336,090.226","0","-38,636.364","-1,745,454.545","1,079,069.767","194,444.444","240,000","232,258.065","913,043.478","55,555.556","235,714.286","273,913.043","0","118,965.517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38,095.238","0",,,,,,,,,,,,,,,,
