name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988
BasicEPS,,"5.8","6.1","4.8","7.88","9.62","7.22","2.38","-3.27","2.34","2.26","1.94","1.88","1.58","3.14","2.29","1.7","6.91","1.77","1.84","1.87","1.79","1.74","1.94","1.58","1.13","1.51","1.67","0.01","1.41","1.62","1.67","1.334","1.474","1.689","1.678","1.586","1.286","1.56","1.6","1.664",,"1.347","1.2","1.268",,"1.377","1.491","1.274",,"1.234","1.3","1.23",,"1.02","0.94","1.18",,"0.95","1.1","1.01",,"0.88","0.94","0.82",,"0.71","0.79","0.72",,"0.67","0.7","0.62",,"0.58","0.6","0.51",,"0.4","0.56","0.47",,"0.31","0.375","0.315",,"0.245","0.243","0.213",,"0.075","0.15","0.05",,"0.006","0.025","-0.025",,"-0.125","0.05","0.05",,"-2.975","-0.3","0.125",,"0.3","-0.9","0.375",,"0.006","0.4","0.25",,"1.075","0.925","0.9",,"0.8","0.825","0.775",,"0.65","0.675","0.625",,"0.5","0.55","0.5",,"0.375","0.425","0.4",,"0.3","0.325","0.325"
DilutedEPS,,"5.75","6.05","4.76","7.82","9.54","7.17","2.37","-3.27","2.32","2.25","1.93","1.86","1.56","3.1","2.27","1.67","6.81","1.74","1.82","1.84","1.75","1.71","1.91","1.55","1.11","1.49","1.64","0.01","1.39","1.59","1.64","1.31","1.43","1.63","1.62","1.56","1.26","1.53","1.56","1.63",,"1.31","1.2","1.23",,"1.377","1.46","1.274",,"1.21","1.3","1.22",,"1","0.92","1.14",,"0.92","1.05","0.98",,"0.81","0.87","0.76",,"0.66","0.74","0.67",,"0.66","0.7","0.61",,"0.58","0.6","0.51",,"0.39","0.55","0.465",,"0.305","0.37","0.31",,"0.235","0.235","0.188",,"0.075","0.15","0.05",,"0.006","0.025","-0.025",,"-0.125","0.05","0.05",,"-2.975","-0.3","0.125",,"0.3","-0.9","0.375",,"0.006","0.4","0.25",,"1.075","0.925","0.9",,"0.8","0.825","0.775",,"0.65","0.675","0.625",,"0.5","0.55","0.5",,"0.375","0.425","0.4",,"0.3","0.325","0.325"
BasicAverageShares,,"95,300,000","96,300,000","97,400,000","97,600,000","97,500,000","97,400,000","97,300,000","97,200,000","97,200,000","97,600,000","98,100,000","98,600,000","100,200,000","101,600,000","101,900,000","101,900,000","102,200,000","102,300,000","102,400,000","102,500,000","103,300,000","102,900,000","102,200,000","101,600,000","101,300,000","101,100,000","100,700,000","91,900,000","84,600,000","84,900,000","84,700,000","84,800,000","85,700,000","87,800,000","90,500,000","92,800,000","93,500,000","94,900,000","95,800,000","97,100,000",,"99,700,000","102,800,000","100,200,000",,"101,700,000","104,600,000","104,200,000",,"108,200,000","109,500,000","108,100,000",,"109,600,000","110,851,064","110,423,729",,"117,052,632","117,000,000","121,287,129",,"124,545,455","123,829,787","124,268,293",,"133,380,282","134,177,215","134,166,667",,"138,208,955","140,428,571","140,806,452",,"143,275,862","144,000,000","144,901,961",,"143,250,000","140,178,571","140,000,000",,"139,032,258","138,933,333","138,095,238",,"133,877,551","54,020,619","51,764,706",,"57,333,333","48,666,667","62,000,000",,"50,106,000","52,000,000","49,802,800",,"52,800,000","58,000,000","48,000,000",,"49,210,084","47,333,333","47,200,000",,"48,000,000","44,333,333","34,133,333",,"34,153,846","35,250,000","32,400,000",,"35,534,884","35,891,892","37,333,333",,"37,625,000","38,060,606","38,322,581",,"39,384,615","40,000,000","39,200,000",,"40,400,000","39,090,909","39,800,000",,"39,733,333","40,235,294","39,500,000",,"39,600,000","39,600,000","39,600,000"
DilutedAverageShares,,"96,200,000","97,100,000","98,200,000","98,500,000","98,300,000","98,100,000","97,700,000","97,200,000","98,000,000","98,300,000","98,800,000","99,500,000","101,200,000","102,700,000","103,000,000","103,400,000","103,700,000","103,700,000","103,700,000","104,300,000","105,100,000","104,900,000","103,900,000","103,600,000","103,200,000","102,900,000","102,500,000","93,800,000","86,300,000","86,500,000","86,300,000","86,600,000","88,300,000","90,900,000","93,700,000","94,500,000","95,300,000","96,800,000","98,000,000","99,100,000",,"102,200,000","102,800,000","103,200,000",,"104,100,000","105,400,000","106,500,000",,"108,800,000","109,500,000","108,800,000",,"112,000,000","113,260,870","114,298,246",,"120,869,565","122,571,429","125,000,000",,"135,308,642","133,793,103","134,078,947",,"143,484,848","143,243,243","144,179,104",,"140,303,030","140,428,571","143,114,754",,"143,275,862","144,000,000","144,901,961",,"146,923,077","142,727,273","141,505,376",,"141,311,475","140,810,811","140,322,581",,"139,574,468","55,744,681","58,666,667",,"57,333,333","48,666,667","62,000,000",,"50,106,000","52,000,000","49,802,800",,"52,800,000","58,000,000","48,000,000",,"49,210,084","47,333,333","47,200,000",,"48,000,000","44,333,333","34,133,333",,"34,153,846","35,250,000","32,400,000",,"35,534,884","35,891,892","37,333,333",,"37,625,000","38,060,606","38,322,581",,"39,384,615","40,000,000","39,200,000",,"40,400,000","39,090,909","39,800,000",,"39,733,333","40,235,294","39,500,000",,"39,600,000","39,600,000","39,600,000"
TotalOperatingIncomeAsReported,"3,259,500,000","730,600,000","766,900,000","704,100,000","1,057,900,000","1,293,200,000","1,047,100,000","297,700,000","-192,600,000","336,400,000","339,900,000","335,700,000","318,200,000","307,700,000","343,400,000","369,200,000","305,400,000","354,200,000","341,300,000","336,000,000","332,700,000","323,400,000","324,000,000","366,900,000","301,900,000","243,400,000","306,900,000","321,300,000","130,200,000","219,000,000","241,400,000","246,700,000","203,300,000","215,000,000","244,600,000","269,300,000","262,000,000","215,300,000","245,100,000","276,000,000","287,100,000","247,500,000","239,400,000","225,700,000","235,800,000","238,800,000","235,300,000","270,500,000","234,200,000","215,800,000","234,900,000","244,700,000","240,500,000","204,400,000","202,200,000","195,200,000","241,100,000","182,200,000","178,900,000","212,500,000","203,400,000","162,700,000","176,000,000","189,600,000","168,800,000","135,800,000","151,600,000","173,100,000","157,600,000","137,100,000","152,800,000","164,200,000","144,300,000","130,700,000","135,400,000","142,900,000","124,700,000","88,300,000","96,200,000","134,100,000","116,400,000","77,400,000","100,300,000","102,600,000","87,300,000","52,100,000","69,300,000","71,300,000","57,400,000","33,100,000","40,100,000","42,100,000","34,400,000","26,600,000","34,300,000","37,400,000","29,400,000","-177,300,000","26,700,000","30,900,000","27,800,000","-163,300,000","19,600,000","20,100,000","27,800,000","-57,500,000","43,200,000","44,800,000","36,700,000","26,300,000","34,500,000","30,500,000","18,600,000","17,200,000","53,700,000","57,300,000","57,300,000","42,500,000","52,100,000","52,100,000","51,300,000","49,300,000","41,500,000","43,400,000","39,300,000","40,800,000","32,100,000","34,700,000","32,800,000","33,100,000","24,800,000","28,400,000","26,500,000",,,,
TotalExpenses,"12,818,300,000","3,317,700,000","3,289,200,000","3,127,000,000","3,084,400,000","3,193,700,000","2,818,400,000","2,464,700,000","2,553,600,000","2,610,800,000","2,574,400,000","2,532,400,000","2,452,400,000","2,468,200,000","2,477,900,000","2,484,900,000","2,528,600,000","2,435,800,000","2,292,300,000","2,167,800,000","2,110,400,000","2,095,200,000","2,067,900,000","2,057,200,000","2,046,900,000","2,003,100,000","1,984,000,000","1,933,500,000","1,643,700,000","1,291,300,000","1,304,600,000","1,267,700,000","1,219,800,000","1,218,000,000","1,213,900,000","1,192,300,000","1,171,400,000","1,169,300,000","1,169,500,000","1,144,000,000","1,139,800,000","1,108,000,000","1,141,000,000","1,159,300,000","1,104,700,000","1,057,800,000","1,037,300,000","967,900,000","950,100,000","946,000,000","950,200,000","933,900,000","915,200,000","910,500,000","915,200,000","936,600,000","862,100,000","811,300,000","810,400,000","823,600,000","795,300,000","735,900,000","732,900,000","714,100,000","709,700,000","679,600,000","691,300,000","680,200,000","641,500,000","630,300,000","628,700,000","620,100,000","608,200,000","602,600,000","613,300,000","600,800,000","587,500,000","561,800,000","541,500,000","478,300,000","473,600,000","486,400,000","460,600,000","447,100,000","438,100,000","433,900,000","418,800,000","411,100,000","405,300,000","389,600,000","388,500,000","387,400,000","383,500,000","428,600,000","364,000,000","348,700,000","343,600,000","538,700,000","349,800,000","358,700,000","363,700,000","554,500,000","383,000,000","389,900,000","376,100,000","460,900,000","374,300,000","322,500,000","207,100,000","208,600,000","214,200,000","173,400,000","166,400,000","151,700,000","141,100,000","139,700,000","142,500,000","137,800,000","131,500,000","129,000,000","125,100,000","105,000,000","112,100,000","110,700,000","102,600,000","85,600,000","93,900,000","92,700,000","89,300,000","74,600,000","76,100,000","71,500,000","67,400,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"2,377,300,000","553,000,000","587,300,000","467,400,000","769,600,000","938,300,000","703,400,000","231,600,000","-317,200,000","227,100,000","220,700,000","190,400,000","185,600,000","157,900,000","318,800,000","233,800,000","173,200,000","706,800,000","180,600,000","188,600,000","192,200,000","184,400,000","179,500,000","198,200,000","160,200,000","114,300,000","152,800,000","168,400,000","700,000","119,600,000","137,200,000","141,300,000","113,100,000","126,300,000","148,300,000","151,900,000","147,200,000","120,200,000","148,000,000","153,300,000","161,600,000","135,400,000","134,300,000","122,900,000","127,100,000","131,800,000","140,000,000","153,700,000","132,700,000","142,700,000","131,400,000","139,400,000","132,800,000","118,100,000","111,900,000","104,200,000","130,300,000","114,400,000","111,200,000","128,700,000","122,500,000","103,700,000","109,600,000","116,400,000","101,900,000","88,900,000","94,700,000","106,000,000","96,600,000","84,800,000","92,600,000","98,300,000","87,300,000","77,600,000","83,100,000","86,400,000","73,900,000","53,000,000","57,300,000","78,500,000","65,800,000","40,800,000","46,300,000","52,100,000","43,500,000","20,900,000","32,800,000","32,700,000","25,700,000","14,200,000","17,200,000","19,800,000","14,100,000","35,300,000","11,400,000","12,800,000","9,300,000","-118,700,000","5,400,000","4,100,000","2,400,000","1,200,000","-146,400,000","-14,200,000","5,900,000","400,000","14,400,000","-31,600,000","12,800,000","7,700,000","200,000","14,100,000","8,100,000","7,700,000","38,200,000","33,200,000","33,600,000","-50,600,000","30,100,000","31,400,000","29,700,000","26,800,000","25,600,000","27,000,000","24,500,000","21,000,000","20,200,000","21,500,000","19,900,000","16,900,000","14,900,000","17,100,000","15,800,000",,,,
NormalizedIncome,"2,402,336,900","557,841,982.507","589,824,500","472,361,100","782,267,200","938,526,587.27","724,204,000","234,642,000","18,746,000","228,807,272.107","229,389,283.229","199,013,200","200,200,000","164,021,491.841","323,400,800","242,338,600","182,981,800","710,160,000","194,226,800","214,258,100","194,676,800","190,806,941.432","194,662,600","202,130,800","171,924,900","147,216,442.773","168,686,000","177,332,000","11,920,000","121,006,826.667","140,648,500","142,274,400","117,577,000","128,909,680.742","149,529,300","155,797,600","151,660,300","128,386,945.17","150,812,340.238","159,363,153.786","159,617,062.315","143,876,266.667","150,304,361.654","134,084,804.631","144,089,611.605","132,238,026.864","143,633,656.51","154,183,692.308","138,743,836.844","146,000,590.551","132,184,311.968","143,604,222.318","133,100,176.835","113,332,777.18","122,040,000","114,665,000","130,365,000","120,582,129.481","131,610,000","133,120,000","121,395,000","102,234,275.618","108,580,000","116,400,000","102,020,000","92,650,276.625","100,475,857.687","107,567,690.557","96,540,000","83,420,000","92,420,000","98,780,000","87,360,000","76,700,000","85,219,897.959","86,520,000","73,960,000","58,580,000","63,540,000","77,660,000","65,680,000","40,200,000","52,060,000","52,280,000","43,140,000","23,420,000","32,260,000","33,540,000","25,640,000","14,075,982.533","18,375,539.568","19,676,250","14,780,263.158","35,420,000","11,220,000","12,740,000","8,040,000","-119,011,058.7","5,100,000","3,740,000","1,920,000","-110,220,000","1,524,164.384","2,234,517.766","5,480,000","-44,780,000","14,160,000","18,305,285.412","12,560,000","7,520,000","12,680,000","13,920,000","7,980,000","7,580,000","28,840,000","33,019,565.217","33,360,000","25,900,000","31,374,395.161","31,827,626.459","30,983,333.333","31,015,023.474","24,997,647.059","26,511,312.217","24,071,250","25,052,631.579","19,708,814.59","20,540,000","19,360,000","16,900,000","14,900,000","17,100,000","15,740,000",,,,
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","200,000","200,000",,"200,000","200,000","300,000","300,000","300,000","200,000","300,000","500,000","300,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"212,100,000","43,100,000","42,200,000","78,300,000","48,500,000","48,300,000","51,400,000","52,700,000","55,000,000","64,400,000","60,500,000","59,100,000","56,700,000","58,200,000","59,400,000","63,100,000","63,500,000","67,800,000","59,900,000","55,000,000","52,400,000","52,900,000","58,200,000","53,500,000","54,500,000","56,800,000","55,800,000","57,900,000","104,300,000","32,100,000","25,900,000","25,800,000","25,700,000","24,200,000","24,700,000","23,100,000","24,500,000","27,600,000","24,100,000","21,300,000","21,500,000","22,200,000","20,300,000","21,000,000","24,000,000","19,300,000","21,600,000","14,500,000","14,600,000","14,700,000","15,000,000","16,200,000","17,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-212,100,000","-43,100,000","-42,200,000","-78,300,000","-48,500,000","-48,300,000","-51,400,000","-52,700,000","-55,000,000","-64,400,000","-60,500,000","-59,100,000","-56,700,000","-58,200,000","-59,400,000","-63,100,000","-63,500,000","-67,800,000","-59,900,000","-55,000,000","-52,400,000","-52,900,000","-58,200,000","-53,500,000","-54,500,000","-56,800,000","-55,800,000","-57,900,000","-104,300,000","-32,100,000","-25,900,000","-25,800,000","-25,700,000","-24,200,000","-24,700,000","-23,100,000","-24,500,000","-28,300,000","-23,800,000","-21,100,000","-21,500,000","-22,200,000","-20,300,000","-21,000,000","-23,700,000","-19,000,000","-21,300,000","-14,300,000","-14,300,000","-14,200,000","-14,700,000","-15,800,000","-16,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"3,338,700,000","729,100,000","810,400,000","728,900,000","1,070,300,000","1,291,000,000","998,500,000","349,700,000","-212,700,000","357,300,000","347,900,000","329,100,000","311,400,000","272,700,000","559,000,000","375,800,000","305,000,000","356,800,000","341,000,000","340,100,000","332,100,000","329,500,000","321,600,000","366,800,000","310,500,000","242,900,000","306,200,000","322,200,000","134,600,000","219,600,000","244,900,000","258,300,000","213,400,000","218,400,000","254,700,000","273,100,000","265,900,000","219,100,000","251,000,000","277,500,000","291,100,000","247,200,000","240,400,000","228,300,000","237,700,000","235,200,000","238,200,000","274,500,000","237,700,000","217,900,000","238,100,000","248,300,000","243,200,000","172,200,000","219,900,000","211,200,000","241,100,000","194,500,000","210,200,000","219,500,000","203,400,000","162,700,000","177,000,000","189,600,000","168,800,000","142,700,000","161,600,000","173,100,000","157,600,000","136,200,000","152,800,000","164,200,000","144,300,000","128,900,000","138,700,000","142,900,000","124,700,000","88,300,000","113,700,000","134,100,000","116,400,000","77,400,000","100,300,000","102,600,000","87,300,000","52,100,000","69,300,000","71,300,000","57,400,000","33,100,000","40,100,000","42,100,000","34,400,000","26,600,000","34,300,000","37,400,000","29,400,000","-177,300,000","26,700,000","30,900,000","27,800,000","-163,300,000","19,600,000","20,100,000","27,800,000","-57,500,000","43,200,000","44,800,000","36,700,000","26,300,000","34,500,000","30,500,000","18,600,000","17,200,000","53,700,000","57,300,000","57,300,000","42,500,000","52,100,000","52,100,000","51,300,000","49,300,000","41,500,000","43,400,000","39,300,000","40,800,000","32,100,000","34,700,000","32,800,000","33,100,000","24,800,000","28,400,000","26,500,000","79,000,000","78,300,000","78,300,000","78,300,000"
EBITDA,"4,083,800,000"
ReconciledCostOfRevenue,"10,121,100,000","2,586,000,000","2,583,200,000","2,481,200,000","2,470,700,000","2,491,800,000","2,246,600,000","1,924,500,000","2,013,500,000","2,041,100,000","2,028,600,000","2,038,500,000","1,860,100,000","1,933,600,000","1,963,000,000","1,951,200,000","1,988,800,000","1,798,400,000","1,693,900,000","1,605,500,000","1,562,900,000","1,558,900,000","1,546,300,000","1,523,800,000","1,512,600,000","1,484,900,000","1,480,100,000","1,422,700,000","1,123,900,000","918,100,000","940,400,000","907,000,000","874,200,000","872,500,000","877,000,000","854,500,000","832,700,000","831,100,000","826,800,000","808,400,000","811,900,000","779,900,000","799,500,000","778,800,000","763,800,000","732,500,000","716,200,000","672,400,000","654,100,000","655,700,000","653,400,000","648,100,000","634,100,000","637,900,000","642,900,000","625,800,000","603,000,000","572,100,000","572,100,000","574,600,000","550,300,000","493,400,000","499,500,000","485,200,000","480,400,000","463,800,000","473,800,000","464,000,000","437,300,000","437,500,000","431,200,000","420,000,000","410,700,000","406,200,000","416,400,000","403,100,000","391,100,000","374,200,000","361,500,000","317,800,000","314,400,000","321,800,000","306,900,000","293,500,000","289,500,000","288,500,000","276,600,000","266,100,000","265,400,000","259,100,000","252,500,000","251,600,000","253,200,000","252,000,000","257,800,000","243,900,000","242,000,000","254,600,000","249,300,000","257,500,000","262,900,000","266,300,000","286,500,000","286,400,000","289,800,000","289,400,000","288,000,000","246,600,000","154,900,000","153,200,000","159,800,000","129,900,000","126,000,000","115,300,000","102,700,000","101,000,000","102,400,000","102,900,000","101,000,000","92,800,000","89,600,000","74,100,000","81,600,000","80,500,000","74,300,000","60,600,000","68,300,000","67,200,000","64,800,000","52,800,000","55,700,000","53,100,000","49,700,000",,,,
ReconciledDepreciation,"745,100,000","188,000,000","186,100,000","187,100,000","183,900,000","183,900,000","152,300,000","143,900,000","144,600,000","155,800,000","144,300,000","78,600,000","198,500,000","137,700,000","133,100,000","138,500,000","142,800,000","145,000,000","133,100,000","127,000,000","128,100,000","130,300,000","121,100,000","125,400,000","122,400,000","113,300,000","121,400,000","118,400,000","104,700,000","63,500,000","58,500,000","62,800,000","60,700,000","59,800,000","57,900,000","56,900,000","55,500,000","59,400,000","57,600,000","56,100,000","56,700,000","57,800,000","57,700,000","57,800,000","58,100,000","52,900,000","50,600,000","50,100,000","50,000,000","49,800,000","49,500,000","48,500,000","47,300,000","46,200,000","45,200,000","44,800,000","43,500,000","42,600,000","40,300,000","39,900,000","40,000,000","39,400,000","38,500,000","38,700,000","38,400,000","39,100,000","37,600,000","37,500,000","35,600,000","33,900,000","35,300,000","35,100,000","34,500,000","34,700,000","34,200,000","33,600,000","33,100,000","29,400,000","26,600,000","23,500,000","22,300,000","28,500,000","25,700,000","26,200,000","23,600,000","21,700,000","23,500,000","22,900,000","21,500,000","21,500,000","20,400,000","21,400,000","21,200,000","21,300,000","20,200,000","21,400,000","21,300,000","21,900,000","21,100,000","21,900,000","21,900,000","21,200,000","20,900,000","21,600,000","20,800,000","20,300,000","19,400,000","18,500,000","14,200,000","11,700,000","13,300,000","10,000,000","9,400,000","5,400,000","9,100,000","8,900,000","8,800,000","5,400,000","7,700,000","6,900,000","6,900,000","6,100,000","5,400,000","5,200,000","5,300,000","3,900,000","4,800,000","4,900,000","4,800,000","3,700,000","3,900,000","2,900,000","2,800,000",,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"2,377,300,000","553,000,000","587,300,000","467,400,000","769,600,000","938,300,000","703,400,000","231,600,000","-317,200,000","227,100,000","220,700,000","190,400,000","185,600,000","157,900,000","318,800,000","233,800,000","173,200,000","706,800,000","180,600,000","188,600,000","192,200,000","184,400,000","179,500,000","198,200,000","160,200,000","114,300,000","152,800,000","168,400,000","700,000","119,600,000","137,200,000","141,300,000","113,100,000","126,300,000","148,300,000","151,900,000","147,200,000","120,200,000","148,000,000","153,300,000","161,600,000","135,400,000","134,300,000","122,900,000","127,100,000","131,800,000","140,000,000","153,700,000","132,700,000","142,700,000","131,400,000","139,400,000","132,800,000","118,100,000","111,900,000","104,200,000","130,300,000","114,400,000","111,200,000","128,700,000","122,500,000","103,700,000","109,600,000","116,400,000","101,900,000","88,900,000","94,700,000","106,000,000","96,600,000","84,800,000","92,600,000","98,300,000","87,300,000","77,600,000","83,100,000","86,400,000","73,900,000","53,000,000","57,300,000","78,500,000","65,800,000","40,800,000","46,300,000","52,100,000","43,500,000","20,900,000","32,800,000","32,700,000","25,700,000","14,200,000","17,200,000","19,800,000","14,100,000","35,300,000","11,400,000","12,800,000","9,300,000","-118,700,000","5,400,000","4,100,000","2,400,000","1,200,000","-146,400,000","-14,200,000","5,900,000","400,000","14,400,000","-31,600,000","12,800,000","7,700,000","200,000","14,100,000","8,100,000","7,700,000","38,200,000","33,200,000","33,600,000","-50,600,000","30,100,000","31,400,000","29,700,000","26,800,000","25,600,000","27,000,000","24,500,000","21,000,000","20,200,000","21,500,000","19,900,000","16,900,000","14,900,000","17,100,000","15,800,000",,,,
TotalUnusualItemsExcludingGoodwill,"-32,900,000","-6,000,000","-3,300,000","-6,900,000","-16,800,000","-300,000","-28,000,000","-3,900,000","-460,200,000","-2,200,000","-11,300,000","-12,200,000","-20,000,000","-8,300,000","-7,200,000","-11,400,000","-13,700,000","-5,600,000","-20,900,000","-38,700,000","-3,600,000","-9,600,000","-22,200,000","-6,200,000","-18,700,000","-53,500,000","-26,000,000","-14,000,000","-18,700,000","-2,200,000","-5,500,000","-1,600,000","-7,400,000","-4,000,000","-1,900,000","-6,400,000","-7,300,000","-13,000,000","-4,300,000","-10,100,000","3,300,000","-13,800,000","-25,600,000","-18,300,000","-27,800,000","-700,000","-5,500,000","-800,000","-9,900,000","-4,600,000","-1,300,000","-7,000,000","-500,000","7,500,000","-16,900,000","-16,100,000","-100,000","-10,100,000","-31,400,000","-6,800,000","1,700,000","2,400,000","1,700,000",,"-200,000","-6,100,000","-9,600,000","-2,600,000","100,000","2,300,000","300,000","-800,000","-100,000","1,500,000","-3,500,000","-200,000","-100,000","-9,300,000","-10,400,000","1,400,000","200,000","1,000,000","-9,600,000","-300,000","600,000","-4,200,000","900,000","-1,400,000","100,000","200,000","-1,900,000","200,000","-1,100,000","-200,000","300,000","100,000","2,100,000","500,000","500,000","600,000","800,000","185,700,000","-184,400,000","-22,800,000","700,000","75,300,000","400,000","-74,700,000","400,000","300,000","-20,800,000","300,000","200,000","200,000","15,600,000","300,000","400,000","-127,500,000","-2,100,000","-700,000","-2,100,000","-6,700,000","1,000,000","800,000","700,000","-6,600,000","800,000","1,600,000","900,000",,,,"100,000",,,,
TotalUnusualItems,"-32,900,000","-6,000,000","-3,300,000","-6,900,000","-16,800,000","-300,000","-28,000,000","-3,900,000","-460,200,000","-2,200,000","-11,300,000","-12,200,000","-20,000,000","-8,300,000","-7,200,000","-11,400,000","-13,700,000","-5,600,000","-20,900,000","-38,700,000","-3,600,000","-9,600,000","-22,200,000","-6,200,000","-18,700,000","-53,500,000","-26,000,000","-14,000,000","-18,700,000","-2,200,000","-5,500,000","-1,600,000","-7,400,000","-4,000,000","-1,900,000","-6,400,000","-7,300,000","-13,000,000","-4,300,000","-10,100,000","3,300,000","-13,800,000","-25,600,000","-18,300,000","-27,800,000","-700,000","-5,500,000","-800,000","-9,900,000","-4,600,000","-1,300,000","-7,000,000","-500,000","7,500,000","-16,900,000","-16,100,000","-100,000","-10,100,000","-31,400,000","-6,800,000","1,700,000","2,400,000","1,700,000",,"-200,000","-6,100,000","-9,600,000","-2,600,000","100,000","2,300,000","300,000","-800,000","-100,000","1,500,000","-3,500,000","-200,000","-100,000","-9,300,000","-10,400,000","1,400,000","200,000","1,000,000","-9,600,000","-300,000","600,000","-4,200,000","900,000","-1,400,000","100,000","200,000","-1,900,000","200,000","-1,100,000","-200,000","300,000","100,000","2,100,000","500,000","500,000","600,000","800,000","185,700,000","-184,400,000","-22,800,000","700,000","75,300,000","400,000","-74,700,000","400,000","300,000","-20,800,000","300,000","200,000","200,000","15,600,000","300,000","400,000","-127,500,000","-2,100,000","-700,000","-2,100,000","-6,700,000","1,000,000","800,000","700,000","-6,600,000","800,000","1,600,000","900,000",,,,"100,000",,,,
NormalizedEBITDA,"4,116,700,000","923,100,000","999,800,000","922,900,000","1,271,000,000","1,475,200,000","1,178,800,000","497,500,000","392,100,000","515,300,000","503,500,000","419,900,000","529,900,000","418,700,000","699,300,000","525,700,000","461,500,000","507,400,000","495,000,000","505,800,000","463,800,000","469,400,000","464,900,000","498,400,000","451,600,000","409,700,000","453,600,000","454,600,000","258,000,000","285,300,000","308,900,000","322,700,000","281,500,000","282,200,000","314,500,000","336,400,000","328,700,000","291,500,000","312,900,000","343,700,000","344,500,000","318,800,000","323,700,000","304,400,000","323,600,000","288,800,000","294,300,000","325,400,000","297,600,000","272,300,000","288,900,000","303,800,000","291,000,000","210,900,000","282,000,000","272,100,000","284,700,000","247,200,000","281,900,000","266,200,000","241,700,000","199,700,000","213,800,000","228,300,000","207,400,000","187,900,000","208,800,000","213,200,000","193,100,000","167,800,000","187,800,000","200,100,000","178,900,000","162,100,000","176,400,000","176,700,000","157,900,000","127,000,000","150,700,000","156,200,000","138,500,000","104,900,000","135,600,000","129,100,000","110,300,000","78,000,000","92,300,000","95,600,000","78,800,000","54,400,000","62,400,000","63,300,000","56,700,000","48,100,000","54,200,000","58,700,000","48,600,000","-155,900,000","47,300,000","52,200,000","48,900,000","-327,800,000","224,900,000","64,500,000","47,900,000","-112,500,000","62,200,000","138,000,000","50,500,000","37,700,000","68,600,000","40,200,000","27,800,000","22,400,000","47,300,000","65,900,000","65,700,000","175,400,000","61,900,000","59,700,000","60,300,000","62,100,000","45,900,000","47,800,000","43,900,000","51,300,000","36,100,000","38,000,000","36,700,000","36,800,000","28,700,000","31,300,000","29,200,000","79,000,000","78,300,000","78,300,000","78,300,000"
