name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988
EBIT,"2,241,800,000","647,600,000","433,300,000","359,100,000","801,800,000","860,500,000","642,100,000","195,800,000","150,200,000","130,200,000","-87,900,000","149,400,000","-318,900,000","140,400,000","105,600,000","139,800,000","-652,100,000","136,800,000","108,400,000","113,600,000","1,005,100,000","156,500,000","145,400,000","140,200,000","131,000,000","153,900,000","76,600,000","99,100,000","110,200,000","96,600,000","91,100,000","75,000,000","42,699,000","59,871,000","-1,039,154,000","60,239,000","2,301,000","64,728,000","-41,291,000","80,600,000","-30,096,000","69,413,000","70,685,000","73,097,000","157,012,000","41,438,000","-143,260,000","79,400,000","63,079,000","72,897,000","76,698,000","78,222,000","-2,265,179,000","93,721,000","106,709,000","114,004,000","106,111,000","47,219,000","46,498,000","39,932,000","34,804,000","26,517,000","27,460,000","18,580,000","16,392,000","12,006,000","11,409,000","9,451,000","7,181,000","4,590,000","5,252,000","3,427,000","2,846,000","1,061,000","2,652,000","1,091,000","343,000","-1,061,000","1,259,000","1,037,000","1,138,000","794,000","-3,445,000","244,000","-4,668,000","-7,060,000","-12,677,000","-5,023,000","-4,366,000","-5,200,000","-6,100,000","-3,100,000","-2,900,000","1,100,000","3,200,000","4,500,000","2,900,000","2,000,000","4,300,000","6,100,000","6,100,000","5,900,000","300,000","5,600,000","3,800,000","2,600,000","2,000,000","1,300,000","100,000","1,000,000","700,000","1,500,000","1,400,000","500,000","-1,100,000","-200,000","-300,000","5,400,000","-200,000","600,000","500,000","200,000","-12,400,000","4,500,000","4,200,000","3,900,000","-11,800,000","6,000,000","800,000","3,900,000","-6,300,000","3,200,000","2,600,000","2,200,000"
EBITDA,"2,663,900,000"
ReconciledCostOfRevenue,"1,512,700,000","387,600,000","382,200,000","376,000,000","366,800,000","346,700,000","331,000,000","273,400,000","276,700,000","331,400,000","514,900,000","306,200,000","672,500,000","291,900,000","288,200,000","282,800,000","269,400,000","259,800,000","279,700,000","293,400,000","242,400,000","235,700,000","228,600,000","225,300,000","217,100,000","222,800,000","228,500,000","222,100,000","220,500,000","220,000,000","213,000,000","215,563,000","241,952,000","205,249,000","225,589,000","216,101,000","235,728,000","250,060,000","224,415,000","164,382,000","184,643,000","161,060,000","159,402,000","38,792,000","272,709,000","148,863,000","273,320,000","149,841,000","144,252,000","135,591,000","138,175,000","133,944,000","138,397,000","145,025,000","162,801,000","145,885,000","152,275,000","173,296,000","98,563,000","95,154,000","91,473,000","82,034,000","91,015,000","69,296,000","57,864,000","50,974,000","46,264,000","43,963,000","42,464,000","41,968,000","40,780,000","37,039,000","35,057,000","30,460,000","33,410,000","33,852,000","31,986,000","31,207,000","31,373,000","29,489,000","28,040,000","29,474,000","29,335,000","26,290,000","26,813,000","28,985,000","21,764,000","12,799,000","12,389,000","12,200,000","12,500,000","11,200,000","10,700,000","12,400,000","12,000,000","15,400,000","14,300,000","12,400,000","10,800,000","11,600,000","12,100,000","11,700,000","15,800,000","9,700,000","8,300,000","6,600,000","6,000,000","5,600,000","4,700,000","5,200,000","5,400,000","5,700,000","5,200,000","4,000,000","3,500,000","3,500,000","3,500,000",,"3,700,000","3,800,000","3,300,000","2,600,000",,,,,,,"2,600,000",,,,,
ReconciledDepreciation,"422,100,000","108,000,000","117,800,000","101,100,000","95,200,000","92,800,000","94,300,000","93,600,000","93,700,000","94,400,000","113,400,000","113,300,000","117,600,000","118,800,000","119,100,000","120,500,000","119,500,000","121,200,000","120,500,000","118,300,000","95,100,000","115,300,000","114,600,000","120,900,000","114,000,000","115,900,000","122,300,000","120,500,000","126,600,000","122,000,000","131,400,000","133,937,000","130,044,000","127,819,000","132,624,000","128,955,000","126,276,000","128,155,000","114,648,000","76,939,000","77,041,000","77,123,000","78,378,000","192,802,000","-39,914,000","73,470,000","72,443,000","74,536,000","73,798,000","73,991,000","70,638,000","71,056,000","66,049,000","66,181,000","45,972,000","45,111,000","45,304,000","36,563,000","7,891,000","7,621,000","7,419,000","8,231,000","7,655,000","3,217,000","2,682,000","2,579,000","1,934,000","1,923,000","1,815,000","1,902,000","1,925,000","1,859,000","1,845,000","1,960,000","1,861,000","1,847,000","2,028,000","1,669,000","1,634,000","1,989,000","1,895,000","1,958,000","2,252,000","1,729,000","2,459,000","2,295,000","1,309,000","1,176,000","1,135,000","800,000","1,400,000","900,000","800,000","400,000","600,000","500,000","400,000","400,000","400,000","300,000","300,000","300,000","300,000","300,000","100,000","200,000","200,000","100,000","200,000","100,000","200,000","200,000","100,000","100,000","100,000","100,000","100,000",,"100,000","100,000","0","100,000",,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"1,716,300,000","499,200,000","328,800,000","268,400,000","619,900,000","654,400,000","494,900,000","137,900,000","96,300,000","386,100,000","-123,500,000","93,900,000","-272,600,000","98,600,000","50,500,000","112,900,000","-681,400,000","406,700,000","82,700,000","59,500,000","526,800,000","86,500,000","92,100,000","84,800,000","68,900,000","84,900,000","25,100,000","29,400,000","47,800,000","29,200,000","28,100,000","11,300,000","-16,765,000","-5,351,000","-1,113,902,000","-10,950,000","-51,104,000","3,118,000","-77,767,000","23,594,000","-40,273,000","20,812,000","27,569,000","36,196,000","82,445,000","10,940,000","-136,974,000","27,448,000","20,618,000","26,095,000","34,940,000","41,000,000","-2,300,170,000","47,993,000","-144,373,000","61,379,000","55,986,000","-358,608,000","32,110,000","24,748,000","21,634,000","16,086,000","-1,474,000","12,017,000","11,164,000","5,716,000","9,476,000","8,158,000","6,048,000","4,574,000","5,210,000","3,325,000","2,589,000","1,040,000","2,541,000","1,076,000","383,000","-912,000","-3,165,000","492,000","4,426,000","-1,573,000","-4,927,000","-1,213,000","-7,945,000","-6,765,000","-10,922,000","-2,643,000","-2,184,000","-2,900,000","-3,100,000","-1,500,000","-1,100,000","2,000,000","1,300,000","4,300,000","2,700,000","2,100,000","3,900,000","4,700,000","4,700,000","4,400,000","3,100,000","3,900,000","3,000,000","1,300,000","600,000","500,000","200,000","600,000","500,000","1,200,000","900,000","400,000","-1,000,000","-200,000","-200,000","-500,000","0","700,000","500,000","300,000",,,,,,,"500,000",,,,,
TotalUnusualItemsExcludingGoodwill,"6,600,000","3,200,000","-6,100,000","-3,600,000","13,100,000","-31,300,000","-10,500,000","-1,000,000","-2,900,000","-5,300,000","-38,100,000","-2,700,000","-70,800,000","-2,500,000","-2,800,000","-5,800,000","-778,400,000","-4,800,000","-3,100,000","-8,600,000","898,100,000","-3,200,000","-3,800,000","-1,500,000","-8,300,000","-2,300,000","-44,400,000","-30,100,000","-2,000,000","-14,700,000","-20,200,000","-6,700,000","-16,518,000","-21,290,000","-1,132,586,000","-28,762,000","-45,896,000","10,425,000","-136,995,000","-758,000","-29,619,000","2,083,000","-3,493,000","-1,304,000","1,164,000","-30,740,000","-100,649,000","305,000","568,000","256,000","28,000","-730,000","-2,340,697,000","-3,081,000","-197,030,000","-5,595,000","-159,000","-372,915,000",,,,,,,,"-4,200,000",,,,,,,,,,,,,"2,296,000","-687,000","-495,000","-1,575,000","1,265,000","-1,618,000","-1,041,000","-23,000","-5,145,000","-8,000","-44,000",,"100,000","-200,000","1,300,000","2,000,000","-1,400,000","2,400,000","1,400,000","1,200,000","1,600,000","1,400,000","1,400,000","1,000,000","4,400,000","600,000","500,000","-900,000","-1,400,000","-700,000","200,000",,"0","100,000","100,000","100,000","500,000",,"100,000",,"200,000","300,000","100,000","200,000",,,,,,,"100,000",,,,,
TotalUnusualItems,"6,600,000","3,200,000","-6,100,000","-3,600,000","13,100,000","-31,300,000","-10,500,000","-1,000,000","-2,900,000","-5,300,000","-38,100,000","-2,700,000","-70,800,000","-2,500,000","-2,800,000","-5,800,000","-778,400,000","-4,800,000","-3,100,000","-8,600,000","898,100,000","-3,200,000","-3,800,000","-1,500,000","-8,300,000","-2,300,000","-44,400,000","-30,100,000","-2,000,000","-14,700,000","-20,200,000","-6,700,000","-16,518,000","-21,290,000","-1,132,586,000","-28,762,000","-45,896,000","10,425,000","-136,995,000","-758,000","-29,619,000","2,083,000","-3,493,000","-1,304,000","1,164,000","-30,740,000","-100,649,000","305,000","568,000","256,000","28,000","-730,000","-2,340,697,000","-3,081,000","-197,030,000","-5,595,000","-159,000","-372,915,000",,,,,,,,"-4,200,000",,,,,,,,,,,,,"2,296,000","-687,000","-495,000","-1,575,000","1,265,000","-1,618,000","-1,041,000","-23,000","-5,145,000","-8,000","-44,000",,"100,000","-200,000","1,300,000","2,000,000","-1,400,000","2,400,000","1,400,000","1,200,000","1,600,000","1,400,000","1,400,000","1,000,000","4,400,000","600,000","500,000","-900,000","-1,400,000","-700,000","200,000",,"0","100,000","100,000","100,000","500,000",,"100,000",,"200,000","300,000","100,000","200,000",,,,,,,"100,000",,,,,
NormalizedEBITDA,"2,657,300,000","752,400,000","557,200,000","463,800,000","883,900,000","984,600,000","746,900,000","290,400,000","246,800,000","229,900,000","63,600,000","265,400,000","-130,500,000","261,700,000","227,500,000","266,100,000","245,800,000","262,800,000","232,000,000","240,500,000","202,100,000","275,000,000","263,800,000","262,600,000","253,300,000","272,100,000","243,300,000","249,700,000","238,800,000","233,300,000","242,700,000","215,637,000","189,261,000","208,980,000","226,056,000","217,956,000","174,473,000","182,458,000","210,352,000","158,297,000","76,564,000","144,453,000","152,556,000","267,203,000","170,400,000","145,648,000","29,832,000","153,631,000","136,309,000","146,632,000","147,308,000","150,008,000","141,567,000","162,983,000","349,711,000","164,710,000","151,574,000","456,697,000","54,389,000","47,553,000","42,223,000","34,748,000","35,115,000","21,797,000","19,074,000","18,785,000","13,343,000","11,374,000","8,996,000","6,492,000","7,177,000","5,286,000","4,691,000","3,021,000","4,513,000","2,938,000","2,371,000","608,000","597,000","3,713,000","3,528,000","4,327,000","-2,458,000","3,591,000","-1,168,000","-4,742,000","-6,223,000","-3,839,000","-3,187,000","-4,400,000","-4,800,000","-2,000,000","-3,400,000","-500,000","5,200,000","2,600,000","1,900,000","1,200,000","3,100,000","5,000,000","5,000,000","5,200,000","-3,800,000","5,300,000","3,400,000","3,700,000","3,600,000","2,100,000","100,000","1,100,000","900,000","1,600,000","1,400,000","500,000","-1,500,000","-100,000","-300,000","5,400,000","-300,000","400,000","500,000","100,000","-12,400,000","4,500,000","4,200,000","3,900,000","-11,800,000","6,000,000","700,000","3,900,000","-6,300,000","3,200,000","2,600,000","2,200,000"
TaxRateForCalcs,"0.202","0.197","0.199","0.206","0.206","0.215","0.2","0.19","0.203","0.27","0.27","0.178","0.229","0.055","0.292","0.072","0.014","0.4","0.4","0.201","0.4","0.255","0.143","0.161","0.25","0.259","0.012","0.371","0.214","0.338","0.272","0.35","0.35","0.35","0.35","0.35","0.307","0.35","0.206","0.35","0.313","0.35","0.337","0.185","0.36","0.127","0.206","0.4","0.33","0.365","0.35","0.324","0.35","0.34","0.35","0.353","0.36","0.35","0.327","0.39","0.369","0.38","0.4","0.375","0.359","0.37","0.218","0.197","0.199","0.06","0.079","0.049","0.039","0.035","0.027","0.046","0.12","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.358","0.362","0.355","0.356","0.367","0.375","0.353","0.355","0.316","0.368","0.372","0.364","0.339","0.365","0.365","0.362","0.354","0.371","0.286","0.278","0.25","0.167","0.333","0.333","0.286","0.294","0.308","0.333","0.091","0.4","0.4","0.4","0","0.3","0.286","0.25",,,,,,,"0.286",,,,,
TaxEffectOfUnusualItems,"1,335,283.177","630,400","-1,215,245.981","-741,600","2,698,600","-6,729,500","-2,101,361.206","-190,000","-588,700","-1,431,000","-10,287,000","-480,600","-16,213,200","-137,500","-816,830.295","-417,600","-10,897,600","-1,920,000","-1,240,000","-1,728,600","359,240,000","-816,000","-544,372.093","-241,500","-2,075,000","-595,700","-524,409.449","-11,167,100","-428,000","-4,968,600","-5,494,818.653","-2,345,000","-5,781,300","-7,451,500","-396,405,100","-10,066,700","-14,090,072","3,648,750","-28,243,926.493","-265,300","-9,266,044.994","729,050","-1,178,465.63","-241,520.619","419,078.671","-3,898,623.992","-20,769,655.859","122,000","187,252.747","93,434.113","9,800","-236,675.457","-819,243,950","-1,046,402.155","-68,960,500","-1,976,672.058","-57,246.834","-130,520,250","0","0","0","0","0","0","0","-1,551,952.349","0","0","0","0","0","0","0","0","0","0","0","0","918,400","-274,800","-198,000","-630,000","506,000","-647,200","-416,400","-9,200","-1,843,761.015","-2,896.452","-15,602.837","0","36,734.694","-75,000","458,823.529","709,677.419","-442,105.263","882,352.941","520,930.233","436,363.636","542,372.881","510,810.811","510,810.811","362,318.841","1,558,333.333","222,580.645","142,857.143","-250,000","-350,000","-116,666.667","66,666.667","0","0","29,411.765","30,769.231","33,333.333","45,454.545","0","40,000","0","0","90,000","28,571.429","50,000",,,,,,,"28,571.429",,,,,
