name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
NetNonOperatingInterestIncomeExpense,"-615,000,000","-140,000,000","-158,000,000","-155,000,000","-162,000,000","-159,000,000","-160,000,000","-160,000,000","-163,000,000","-158,000,000","-154,000,000","-161,000,000","-182,000,000","-171,000,000","-185,000,000","-196,000,000","-162,000,000","-136,000,000","-136,000,000","-91,000,000","-91,000,000","-86,000,000","-91,000,000","-91,000,000","-85,000,000","-82,000,000","-82,000,000","-77,000,000","-89,000,000","-81,000,000","-83,000,000","-83,000,000","-81,000,000","-78,000,000","-80,000,000","-80,000,000","-68,000,000","-64,000,000","-68,000,000","-61,000,000","-55,000,000","-54,000,000","-56,000,000","-49,000,000","-49,000,000","-48,000,000","-49,000,000","-48,000,000","-58,000,000","-67,000,000","-66,000,000","-60,000,000","-57,000,000",,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"18,000,000","14,000,000","1,000,000","2,000,000","1,000,000","4,000,000","1,000,000","1,000,000",,"4,000,000","9,000,000","0",,"0","0",,"15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"633,000,000","154,000,000","159,000,000","157,000,000","163,000,000","163,000,000","161,000,000","161,000,000","163,000,000","162,000,000","163,000,000","161,000,000","182,000,000","171,000,000","185,000,000","196,000,000","177,000,000","157,000,000","136,000,000","91,000,000","91,000,000","86,000,000","91,000,000","91,000,000","85,000,000","82,000,000","82,000,000","77,000,000","89,000,000","81,000,000","83,000,000","83,000,000","81,000,000","78,000,000","80,000,000","80,000,000","68,000,000","64,000,000","68,000,000","61,000,000","55,000,000","54,000,000","56,000,000","49,000,000","49,000,000",,,,"58,000,000",,,"60,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,000,000",,"49,000,000","48,000,000","58,000,000","67,000,000","66,000,000",,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"75,000,000","-189,000,000","55,000,000","161,000,000","48,000,000","-15,000,000","-105,000,000","-146,000,000","-94,000,000","10,000,000","-184,000,000","-41,000,000","-26,000,000","-144,000,000","-230,000,000","-190,000,000","-300,000,000","-1,436,000,000","-144,000,000","-78,000,000","-144,000,000","65,000,000","-53,000,000","-24,000,000","-17,000,000","-49,000,000","-14,000,000","-73,000,000","-27,000,000","-102,000,000","3,000,000","61,000,000","-7,000,000","11,000,000","18,000,000","-12,000,000","30,000,000","-14,000,000","-22,000,000","-8,000,000","-51,000,000","84,000,000","-7,000,000","-2,000,000","-8,000,000","-36,000,000","-31,000,000","-173,000,000","-8,000,000","-259,000,000","2,000,000","232,000,000","5,000,000","-87,000,000","-21,000,000","75,119,000","66,907,000","-179,246,000","13,039,000","128,323,000","30,888,000","16,364,000","-62,403,000","32,868,000","23,123,000","6,724,000","34,913,000","15,091,000",,"25,810,000","20,075,000",,"-884,000"
	GainOnSaleOfSecurity,"56,000,000","-189,000,000","76,000,000","104,000,000","65,000,000","130,000,000","-18,000,000","-9,000,000",,"-4,000,000","-10,000,000","-4,000,000","-43,000,000","-39,000,000","-8,000,000","-47,000,000","-37,000,000","-24,000,000","-104,000,000","-25,000,000","-12,000,000","27,000,000","14,000,000","35,000,000","-13,000,000","-22,000,000","2,000,000","-55,000,000","-23,000,000","-10,000,000","8,000,000","-1,000,000","-18,000,000","-6,000,000",,"3,000,000","-59,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"-18,000,000","2,000,000","-9,000,000","-7,000,000","-4,000,000","-43,000,000","-18,000,000","-23,000,000","-21,000,000","18,000,000","-11,000,000","-14,000,000","19,000,000","-10,000,000","9,000,000","-40,000,000","-22,000,000","-56,000,000","-27,000,000","-42,000,000","-53,000,000","-10,000,000","3,000,000","-23,000,000","-8,000,000","3,000,000","-10,000,000","7,000,000","3,000,000","-11,000,000","13,000,000","37,000,000","13,000,000","27,000,000","0","-7,000,000","90,000,000",,,,,,,,,,,,,,,,,"-59,000,000","-1,000,000","74,802,000",,"-16,066,000","10,493,000",,,"20,019,000","32,051,000",,,,"33,233,000","15,396,000",,,,,
	SpecialIncomeCharges,"29,000,000","-8,000,000","-13,000,000","63,000,000","-13,000,000","-103,000,000","-69,000,000","-113,000,000","-15,000,000","-3,000,000","-163,000,000","-20,000,000","-10,000,000","-98,000,000","-224,000,000","-103,000,000","-241,000,000","-1,359,000,000","-11,000,000","-12,000,000","-78,000,000","44,000,000","-69,000,000","-39,000,000","7,000,000","-33,000,000","-4,000,000","-21,000,000","-9,000,000","-71,000,000","-11,000,000","26,000,000","-3,000,000","-5,000,000","18,000,000","-9,000,000","-1,000,000","75,000,000","-22,000,000","-8,000,000","-51,000,000","84,000,000","-7,000,000","-2,000,000","-8,000,000","-36,000,000","-31,000,000","-173,000,000","-8,000,000","-259,000,000","2,000,000","232,000,000","5,000,000","-28,000,000","-20,000,000","317,000","66,907,000","-163,180,000","2,546,000","128,323,000","30,888,000","-3,655,000","-94,454,000","32,868,000","23,123,000","78,167,000","1,680,000","-305,000",,"25,810,000","20,075,000",,
		RestructuringAndMergernAcquisition,"32,000,000","3,000,000","7,000,000","7,000,000","15,000,000","16,000,000","53,000,000","7,000,000","15,000,000","6,000,000","8,000,000","7,000,000","5,000,000","98,000,000","224,000,000","187,000,000","241,000,000","32,000,000","11,000,000","8,000,000","24,000,000","6,000,000","7,000,000","39,000,000","6,000,000","13,000,000","4,000,000","24,000,000","9,000,000","71,000,000","11,000,000","5,000,000","3,000,000","5,000,000","1,000,000","9,000,000","1,000,000","2,000,000","1,000,000","2,000,000","1,000,000","23,000,000","2,000,000","4,000,000","1,000,000","7,000,000","15,000,000","0","3,000,000","19,000,000","4,000,000","14,000,000","3,000,000","14,000,000","13,000,000","156,000","1,257,000","569,000","192,000",,,"8,129,000","3,633,000",,,,,,,,,,
		ImpairmentOfCapitalAssets,"0","0","0","0",,"86,000,000","0","38,000,000",,"0","155,000,000",,,"0",,,,"1,327,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,000,000",,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,"0","62,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"10,000,000","0","6,000,000","1,000,000","3,000,000","0","16,000,000","71,000,000",,"0",,"23,000,000","5,000,000",,,,,"0","0",,"54,000,000",,,,,,,,,,,,,"0",,,,,"21,000,000","6,000,000","50,000,000","-107,000,000","5,000,000","-2,000,000","7,000,000","29,000,000","16,000,000","173,000,000","5,000,000","240,000,000","-6,000,000","-272,000,000","-8,000,000","14,000,000","7,000,000","-473,000","-68,164,000","162,611,000","-2,738,000",,,"-4,474,000","90,821,000",,,,,,,,,,
		GainOnSaleOfBusiness,"71,000,000","-5,000,000","0","71,000,000","5,000,000","-1,000,000","0","3,000,000",,"3,000,000","0","10,000,000",,"0","0","84,000,000",,"0","0","-4,000,000","0","50,000,000",,"0","13,000,000","-20,000,000","0","3,000,000",,"0","0","31,000,000",,"0","19,000,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,"3,000,000","0","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"8,000,000","6,000,000","1,000,000","1,000,000","68,000,000","1,000,000","-28,000,000","-1,000,000","-58,000,000","-1,000,000",,"-3,000,000","8,000,000","3,000,000","-7,000,000","-47,000,000","-22,000,000","3,000,000","-2,000,000","1,000,000","-1,000,000","4,000,000","-1,000,000","3,000,000","-3,000,000","3,000,000","-2,000,000","-4,000,000","2,000,000","-10,000,000","-7,000,000","-1,000,000","1,000,000","-5,000,000",,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,433,000,000","183,000,000","233,000,000","720,000,000","297,000,000","416,000,000","319,000,000","456,000,000","537,000,000","563,000,000","444,000,000","716,000,000","571,000,000","494,000,000","178,000,000","367,000,000","-17,000,000","-1,050,000,000","164,000,000","473,000,000","276,000,000","460,000,000","321,000,000","510,000,000","380,000,000","343,000,000","413,000,000","428,000,000","375,000,000","364,000,000","442,000,000","592,000,000","349,000,000","459,000,000","419,000,000","481,000,000","377,000,000","405,000,000","349,000,000","420,000,000","341,000,000","345,000,000","365,000,000","398,000,000","451,000,000","317,000,000","247,000,000","151,000,000","220,000,000","237,000,000","155,000,000","446,000,000","193,000,000","181,000,000","227,000,000","76,106,000","60,457,000","-175,667,000","11,593,000","125,186,000","29,653,000","13,768,000","-62,718,000","26,616,000","20,266,000","12,480,000","33,510,000","10,109,000","79,258,000","27,704,000","23,539,000","33,583,000","36,186,000"
TaxProvision,"236,000,000","92,000,000","36,000,000","2,000,000","106,000,000","98,000,000","-11,000,000","156,000,000","130,000,000","52,000,000","147,000,000","-271,000,000","153,000,000","195,000,000","43,000,000","123,000,000","-20,000,000","87,000,000","-59,000,000","93,000,000","55,000,000","151,000,000","96,000,000","95,000,000","111,000,000","117,000,000","130,000,000","139,000,000","125,000,000","129,000,000","155,000,000","208,000,000","118,000,000","169,000,000","163,000,000","181,000,000","146,000,000","181,000,000","134,000,000","127,000,000","119,000,000","8,000,000","127,000,000","144,000,000","146,000,000","117,000,000","83,000,000","41,000,000","47,000,000","81,000,000","54,000,000","267,000,000","70,000,000","67,000,000","93,000,000","30,227,000","26,466,000","-5,087,000","4,086,000","50,969,000","9,189,000","8,494,000","13,915,000","12,882,000","8,651,000","1,245,000","32,321,000","6,082,000","33,629,000","11,959,000","7,353,000","11,326,000","15,335,000"
NetIncomeCommonStockholders,"1,006,000,000","268,000,000","120,000,000","600,000,000","125,000,000","505,000,000","223,000,000","243,000,000","338,000,000","111,000,000","225,000,000","854,000,000","341,000,000","144,000,000","105,000,000","216,000,000","-7,000,000","-1,045,000,000","191,000,000","283,000,000","163,000,000","509,000,000","167,000,000","408,000,000","204,000,000","219,000,000","279,000,000","224,000,000","250,000,000","434,000,000","222,000,000","379,000,000","230,000,000","289,000,000","255,000,000","300,000,000","231,000,000","224,000,000","205,000,000","293,000,000","221,000,000","336,000,000","237,000,000","254,000,000","305,000,000","191,000,000","186,000,000","106,000,000","169,000,000","155,000,000","95,000,000","183,000,000","119,000,000","106,000,000","134,000,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","45,629,000","15,745,000","16,186,000","22,257,000","20,851,000"
	NetIncome,"1,006,000,000","38,000,000","156,000,000","672,000,000","140,000,000","271,000,000","300,000,000","271,000,000","377,000,000","476,000,000","262,000,000","947,000,000","384,000,000","269,000,000","117,000,000","216,000,000","-8,000,000","-1,144,000,000","218,000,000","374,000,000","215,000,000","304,000,000","219,000,000","408,000,000","263,000,000","219,000,000","279,000,000","286,000,000","250,000,000","250,000,000","280,000,000","379,000,000","230,000,000","289,000,000","255,000,000","300,000,000","231,000,000","224,000,000","205,000,000","293,000,000","221,000,000","336,000,000","237,000,000","254,000,000","305,000,000","191,000,000","186,000,000","107,000,000","169,000,000","155,000,000","101,000,000","185,000,000","119,000,000","106,000,000","134,000,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","45,629,000","15,745,000","16,186,000","22,257,000","20,851,000"
		NetIncomeIncludingNoncontrollingInterests,"1,197,000,000","91,000,000","197,000,000","718,000,000","191,000,000","318,000,000","330,000,000","300,000,000","407,000,000","511,000,000","297,000,000","987,000,000","418,000,000","299,000,000","135,000,000","244,000,000","3,000,000","-1,137,000,000","223,000,000","380,000,000","221,000,000","309,000,000","225,000,000","415,000,000","269,000,000","226,000,000","283,000,000","289,000,000","250,000,000","235,000,000","287,000,000","384,000,000","231,000,000","290,000,000","256,000,000","300,000,000","231,000,000","224,000,000","206,000,000","293,000,000","222,000,000","337,000,000","237,000,000","254,000,000","305,000,000","197,000,000","189,000,000","110,000,000","173,000,000","156,000,000","101,000,000","179,000,000","123,000,000","115,000,000","174,000,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","45,629,000","15,745,000","16,186,000","22,257,000","20,851,000"
			NetIncomeContinuousOperations,"1,197,000,000","91,000,000","197,000,000","718,000,000","191,000,000","318,000,000","330,000,000","300,000,000","407,000,000","511,000,000","297,000,000","987,000,000","418,000,000","299,000,000","135,000,000","244,000,000","3,000,000","-1,137,000,000","223,000,000","380,000,000","221,000,000","309,000,000","225,000,000","415,000,000","269,000,000","226,000,000","283,000,000","289,000,000","250,000,000","235,000,000","287,000,000","384,000,000","231,000,000","290,000,000","256,000,000","300,000,000","231,000,000","224,000,000","215,000,000","293,000,000","222,000,000","337,000,000","238,000,000","254,000,000","305,000,000","200,000,000","164,000,000","110,000,000","173,000,000","156,000,000","101,000,000","179,000,000","123,000,000","105,000,000","94,000,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","45,629,000","15,745,000","16,186,000","22,257,000","20,851,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-9,000,000",,,"0","-1,000,000",,,"-3,000,000","25,000,000",,,"0","0",,,"1,000,000","40,000,000",,,,,,,,,,,,,,,,,,
		MinorityInterests,"-191,000,000","-53,000,000","-41,000,000","-46,000,000","-51,000,000","-47,000,000","-30,000,000","-29,000,000","-30,000,000","-35,000,000","-35,000,000","-40,000,000","-34,000,000","-30,000,000","-18,000,000","-28,000,000","-11,000,000","-7,000,000","-5,000,000","-6,000,000","-6,000,000","-5,000,000","-6,000,000","-7,000,000","-6,000,000","-7,000,000","-4,000,000","-3,000,000","0","15,000,000","-7,000,000","-5,000,000","-1,000,000","-1,000,000","-1,000,000","0","0","0","-1,000,000","0","-1,000,000","-1,000,000","0","0","0","-6,000,000","-3,000,000","-3,000,000","-4,000,000","-1,000,000","0","6,000,000","-4,000,000","-9,000,000","-40,000,000",,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,"36,000,000","72,000,000","15,000,000",,"73,000,000","29,000,000","39,000,000","361,000,000","25,000,000","94,000,000","43,000,000","126,000,000","12,000,000",,"-1,000,000",,"27,000,000","91,000,000","52,000,000",,"52,000,000",,"59,000,000",,,"62,000,000",,"53,000,000","58,000,000",,,,,,,,,,,,,,,"0",,"1,000,000",,"0","6,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,"0",,,"4,000,000","-1,000,000",,"4,000,000","12,000,000","-1,000,000",,"-1,000,000",,,,,"5,000,000",,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"36,000,000","72,000,000","15,000,000",,"73,000,000","29,000,000","39,000,000","361,000,000","25,000,000","94,000,000","38,000,000","126,000,000","12,000,000",,"-1,000,000",,"27,000,000","91,000,000","52,000,000",,"52,000,000",,"59,000,000",,,"62,000,000",,"53,000,000","58,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,006,000,000","38,000,000","156,000,000","672,000,000","140,000,000","274,000,000","296,000,000","272,000,000","377,000,000","472,000,000","250,000,000","948,000,000","379,000,000","270,000,000","117,000,000","216,000,000","-8,000,000","-1,144,000,000","218,000,000","374,000,000","215,000,000","304,000,000","219,000,000","408,000,000","263,000,000","219,000,000","279,000,000","286,000,000","250,000,000","251,000,000","280,000,000","379,000,000","230,000,000","289,000,000","255,000,000","300,000,000","231,000,000","224,000,000","205,000,000","293,000,000","221,000,000","336,000,000","237,000,000","254,000,000","305,000,000","191,000,000","186,000,000","106,000,000","169,000,000","155,000,000","95,000,000","183,000,000","119,000,000","106,000,000","134,000,000","45,879,000","33,991,000","-170,580,000","7,507,000","74,217,000","20,464,000","5,274,000","-76,633,000","13,734,000","11,615,000","11,235,000","1,189,000","4,027,000","45,629,000","15,745,000","16,186,000","22,257,000","20,851,000"
