name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
NetIncomeFromContinuingAndDiscontinuedOperation,"537,000,000","129,000,000","96,000,000","247,000,000","65,000,000","358,000,000","111,000,000","-98,000,000","129,000,000","220,000,000","194,000,000","172,000,000","160,000,000","230,000,000","203,800,000","271,800,000","225,100,000","-146,200,000","184,900,000","212,000,000","189,200,000","-293,300,000","83,300,000","164,400,000","164,100,000","125,300,000","157,400,000","148,100,000","178,900,000","139,900,000","166,600,000","190,200,000","159,100,000","141,400,000","166,800,000","174,100,000","142,000,000","121,200,000","101,100,000","120,600,000","158,000,000","122,000,000","141,600,000","162,000,000","124,500,000","111,700,000","106,700,000","82,800,000","76,200,000","52,700,000","17,200,000","-35,900,000","-7,000,000","-81,400,000","-130,400,000","87,500,000","88,700,000","71,200,000","83,200,000","75,700,000","58,400,000","40,900,000","39,200,000","70,200,000","61,300,000","64,600,000","61,400,000","35,900,000","77,600,000","67,700,000","44,800,000","54,700,000","51,100,000","50,000,000","35,900,000","44,800,000","44,200,000","40,800,000","31,900,000","45,700,000","32,000,000","2,200,000","18,400,000","24,700,000","21,100,000","7,700,000","5,300,000","40,100,000","41,000,000","36,500,000","27,400,000","36,300,000","32,100,000","31,800,000","17,300,000","19,600,000","26,000,000","27,200,000","21,600,000","29,600,000","24,800,000","-11,100,000","18,800,000","21,800,000","12,300,000","22,400,000","13,200,000","21,100,000","17,600,000","19,900,000","12,000,000","18,800,000","13,700,000","14,500,000","6,400,000","8,700,000","3,200,000","-2,400,000","-4,200,000","-1,300,000","-4,200,000"
NormalizedIncome,"1,035,150,000","223,387,096.774","167,400,000","327,080,000","280,970,000","214,593,959.732","135,090,000","-33,140,000","162,300,000","129,480,000","207,648,351.648","184,847,058.824","169,795,000","278,907,496.252","209,375,061.903","300,889,482.046","232,025,800","-74,320,000","198,891,313.869","212,000,000","192,899,400","156,033,620.319","157,898,097.252","182,237,288.136","172,432,600","154,432,349.949","166,806,701.031","161,282,912.458","187,636,200","162,899,068.468","175,853,981.217","200,713,674.614","187,184,500","181,697,163.486","166,800,000","174,100,000","150,416,942.356","121,200,000","101,100,000","120,600,000","158,000,000","122,000,000","141,600,000","162,000,000","124,500,000","129,411,627.907","106,700,000","82,800,000","76,200,000","52,700,000","17,200,000","-3,726,981.132","-7,000,000","-3,335,000","-20,420,000","85,912,530.713","89,514,153.132","71,200,000","83,200,000","74,844,632.768","57,889,356.984","86,320,000","43,707,640.068","69,695,947.22","60,940,147.524","63,924,756.757","59,620,554.273","69,209,859.155","75,140,000","69,877,108.434","44,450,224.215","55,120,219.245","51,310,313.316","49,785,655.738","35,972,692.308","44,870,953.101","44,200,000","49,909,433.962","28,738,522.954","45,700,000","32,000,000","27,561,111.111","15,950,853.242","24,700,000","21,100,000","19,565,573.77","27,114,492.754","37,136,635.22","38,829,046.899","34,468,581.688","24,903,271.028","33,355,026.455","30,550,772.201","30,885,831.622","16,966,023.166","17,640,000","22,145,552.561","26,244,496.487","19,552,293.578","26,560,714.286","22,168,700.265","25,860,000","14,347,368.421","19,983,333.333","9,713,846.154","19,600,000","9,694,915.254","17,449,266.862","15,059,793.814","19,708,038.585","9,900,000","16,460,000","11,960,000","12,880,000","3,800,000","7,740,000","3,200,000","-2,400,000","-4,200,000","-1,300,000","-4,200,000"
InterestIncome,"12,000,000","3,000,000","3,000,000","3,000,000","3,000,000","4,000,000","3,000,000","3,000,000","2,000,000","3,000,000","4,000,000","2,000,000","3,000,000","2,000,000","1,500,000","1,400,000","1,500,000","1,600,000","1,300,000","1,400,000","1,500,000","1,600,000","1,600,000","1,500,000","1,600,000","2,200,000","2,000,000","1,600,000","1,700,000","1,200,000","1,400,000","1,400,000","1,500,000","1,500,000","1,300,000","1,000,000","1,000,000","1,000,000","1,000,000","1,300,000","1,400,000","1,300,000","1,300,000","1,200,000","1,000,000","1,000,000","600,000","600,000","600,000","800,000","500,000","700,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"105,000,000","21,000,000","21,000,000","42,000,000","21,000,000","23,000,000","20,000,000","18,000,000","12,000,000","12,000,000","15,000,000","14,000,000","14,000,000","13,300,000","14,400,000","14,900,000","16,100,000","16,900,000","17,600,000","18,000,000","18,000,000","19,500,000","22,400,000","21,400,000","21,300,000","17,800,000","15,000,000","17,600,000","10,000,000","10,200,000","9,000,000","9,000,000","8,200,000","7,600,000","8,100,000","8,800,000","9,700,000","6,700,000","5,000,000","12,600,000","15,100,000","17,200,000","18,500,000","20,500,000","18,400,000","22,000,000","18,400,000","14,200,000","14,200,000","16,100,000","13,000,000","9,000,000","19,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-93,000,000","-18,000,000","-18,000,000","-39,000,000","-18,000,000","-19,000,000","-17,000,000","-15,000,000","-10,000,000","-9,000,000","-11,000,000","-12,000,000","-11,000,000","-11,300,000","-12,900,000","-13,500,000","-14,600,000","-15,300,000","-16,300,000","-16,600,000","-16,500,000","-17,900,000","-20,800,000","-19,900,000","-19,700,000","-15,600,000","-13,000,000","-16,000,000","-8,300,000","-9,000,000","-7,600,000","-7,600,000","-6,700,000","-6,100,000","-6,800,000","-7,800,000","-8,700,000","-5,700,000","-4,000,000","-11,300,000","-13,700,000","-15,900,000","-17,200,000","-19,300,000","-17,400,000","-21,000,000","-17,800,000","-13,600,000","-13,600,000","-15,300,000","-12,500,000","-8,300,000","-18,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"894,000,000","176,000,000","217,000,000","344,000,000","157,000,000","619,000,000","292,000,000","-72,000,000","198,000,000","487,000,000","288,000,000","269,000,000","276,000,000","280,100,000","297,100,000","329,600,000","347,800,000","223,300,000","291,600,000","315,300,000","303,900,000","-445,100,000","164,300,000","281,000,000","274,900,000","214,400,000","247,800,000","255,200,000","269,800,000","224,900,000","253,900,000","294,200,000","243,500,000","201,500,000","237,300,000","255,500,000","209,200,000","181,700,000","175,100,000","207,300,000","236,300,000","202,600,000","211,600,000","237,600,000","188,700,000","168,200,000","134,100,000","127,900,000","116,500,000","78,400,000","34,500,000","-44,000,000","6,200,000","-29,100,000","-76,700,000","121,000,000","126,700,000","123,000,000","98,300,000","113,600,000","89,900,000","86,400,000","72,100,000","107,500,000","94,300,000","90,300,000","90,500,000","58,600,000","83,600,000","82,000,000","68,200,000","81,400,000","77,600,000","75,900,000","56,500,000","69,600,000","67,900,000","67,000,000","54,900,000","74,500,000","55,000,000","39,800,000","38,800,000","48,300,000","42,500,000","46,700,000","51,900,000","75,200,000","79,200,000","70,200,000","49,800,000","65,100,000","58,300,000","53,300,000","33,900,000","33,900,000","38,300,000","48,200,000","36,400,000","47,000,000","40,900,000","44,700,000","28,000,000","34,800,000","19,600,000","30,600,000","17,100,000","32,400,000","28,800,000","34,800,000","20,600,000","31,600,000","25,400,000","26,500,000","9,800,000","18,100,000","238,500,000","-640,300,000","226,500,000","230,700,000","210,300,000"
EBITDA,"1,666,000,000"
ReconciledCostOfRevenue,"11,211,000,000","3,030,000,000","2,766,000,000","2,996,000,000","3,191,000,000","3,154,000,000","2,017,000,000","1,252,000,000","1,832,000,000","2,014,000,000","1,968,000,000","2,038,000,000","2,047,000,000","2,030,000,000","1,962,900,000","2,114,800,000","2,192,500,000","2,020,500,000","1,893,500,000","1,875,500,000","1,889,700,000","1,758,000,000","1,743,100,000","1,832,500,000","1,804,300,000","1,676,200,000","1,485,800,000","1,602,900,000","1,555,200,000","1,578,600,000","1,607,600,000","1,724,200,000","1,638,300,000","1,478,800,000","1,426,600,000","1,497,300,000","1,476,400,000","1,374,900,000","1,351,500,000","1,473,200,000","1,516,700,000","1,414,000,000","1,441,000,000","1,461,700,000","1,387,600,000","1,227,300,000","1,137,600,000","1,146,300,000","1,048,300,000","985,100,000","876,000,000","800,000,000","739,900,000","857,600,000","1,114,600,000","1,237,800,000","1,215,400,000","1,115,200,000","1,084,900,000","1,116,700,000","1,061,900,000","989,500,000","876,500,000","937,600,000","928,800,000","848,500,000","842,700,000","878,900,000","869,800,000","725,500,000","694,700,000","723,400,000","730,500,000","639,700,000","595,900,000","622,800,000","624,200,000","554,900,000","556,100,000","524,300,000","481,000,000","484,700,000","429,500,000","458,300,000","471,100,000","448,500,000","473,200,000","531,300,000","550,300,000","513,800,000","458,600,000","491,700,000","424,400,000","392,100,000","337,900,000","355,300,000","365,400,000","359,100,000","323,700,000","346,900,000","345,700,000","322,400,000","308,100,000","297,500,000","277,500,000","273,900,000","241,000,000","276,900,000","253,000,000","265,100,000","221,600,000","240,500,000","221,200,000","212,800,000","171,700,000","194,100,000",,,,,
ReconciledDepreciation,"772,000,000","187,000,000","195,000,000","195,000,000","195,000,000","229,000,000","115,000,000","112,000,000","112,000,000","115,000,000","110,000,000","107,000,000","107,000,000","105,500,000","107,500,000","109,100,000","109,200,000","105,800,000","104,900,000","99,800,000","97,300,000","100,200,000","97,800,000","99,000,000","94,400,000","83,900,000","78,300,000","80,900,000","77,100,000","83,400,000","81,800,000","85,100,000","80,100,000","76,900,000","71,600,000","76,000,000","74,900,000","77,300,000","69,800,000","70,300,000","71,200,000","72,900,000","70,000,000","72,300,000","67,800,000","60,700,000","64,100,000","64,500,000","63,600,000","68,900,000","66,000,000","62,900,000","63,100,000","63,400,000","70,200,000","81,000,000","72,200,000","74,700,000","63,800,000","61,800,000","64,300,000","72,900,000","59,600,000","63,000,000","61,100,000","62,700,000","62,200,000","67,100,000","63,500,000","46,700,000","43,100,000","43,700,000","43,500,000","45,200,000","40,200,000","38,400,000","37,500,000","35,400,000","34,100,000","40,900,000","27,000,000","-5,600,000","36,100,000","36,100,000","37,600,000","35,800,000","35,900,000","36,600,000","37,200,000","36,400,000","30,300,000","30,500,000","26,200,000","21,400,000","23,200,000","23,500,000","23,500,000","23,200,000","21,200,000","21,800,000","20,900,000","21,700,000","21,800,000","20,300,000","21,000,000","19,300,000","18,300,000","20,400,000","19,600,000","16,700,000","18,200,000","18,000,000","17,600,000","15,700,000","18,100,000","16,900,000",,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"537,000,000","129,000,000","96,000,000","247,000,000","65,000,000","358,000,000","111,000,000","-98,000,000","129,000,000","220,000,000","194,000,000","172,000,000","160,000,000","230,000,000","203,800,000","271,800,000","225,100,000","-146,200,000","184,900,000","212,000,000","189,200,000","-293,300,000","83,300,000","164,400,000","164,100,000","125,300,000","157,400,000","148,100,000","178,900,000","139,900,000","166,600,000","190,200,000","159,100,000","141,400,000","166,800,000","174,100,000","142,000,000","121,200,000","101,100,000","120,600,000","158,000,000","122,000,000","141,600,000","162,000,000","124,500,000","111,700,000","106,700,000","82,800,000","76,200,000","52,700,000","17,200,000","-35,900,000","-7,000,000","-81,400,000","-130,400,000","87,500,000","88,700,000","71,200,000","83,200,000","75,700,000","58,400,000","40,900,000","39,200,000","70,200,000","61,300,000","64,600,000","61,400,000","35,900,000","77,600,000","67,700,000","44,800,000","54,700,000","51,100,000","50,000,000","35,900,000","44,800,000","44,200,000","40,800,000","31,900,000","45,700,000","32,000,000","2,200,000","18,400,000","24,700,000","21,100,000","7,700,000","5,300,000","40,100,000","41,000,000","36,500,000","27,400,000","36,300,000","32,100,000","31,800,000","17,300,000","19,600,000","26,000,000","27,200,000","21,600,000","29,600,000","24,800,000","-11,100,000","18,800,000","21,800,000","12,300,000","22,400,000","13,200,000","21,100,000","17,600,000","19,900,000","12,000,000","18,800,000","13,700,000","14,500,000","6,400,000","8,700,000","3,200,000","-2,400,000","-4,200,000","-1,300,000","-4,200,000"
TotalUnusualItemsExcludingGoodwill,"-615,000,000","-95,000,000","-119,000,000","-88,000,000","-313,000,000","222,000,000","-33,000,000","-69,000,000","-45,000,000","124,000,000","-18,000,000","-18,000,000","-15,000,000","-52,700,000","-7,300,000","-32,200,000","-9,700,000","-119,800,000","-19,700,000","0","-5,300,000","-741,600,000","-113,700,000","-26,400,000","-12,200,000","-42,300,000","-13,200,000","-19,900,000","-12,100,000","-33,500,000","-13,100,000","-15,000,000","-39,500,000","-52,300,000","0","0","-11,300,000",,,,,,,,,"-22,400,000","0","0",,"0","0","-50,300,000",,"-120,100,000","-169,200,000","2,100,000","-1,100,000",,,"1,200,000","700,000","-75,700,000","-5,900,000","700,000","500,000","900,000","2,300,000","-43,000,000","4,100,000","-2,600,000","500,000","-600,000","-300,000","300,000","-100,000","-100,000",,"-13,600,000","4,700,000",,,"-41,500,000","3,900,000",,,"-18,800,000","-28,400,000","4,700,000","3,500,000","3,100,000","3,900,000","4,600,000","2,500,000","1,400,000","500,000","2,900,000","5,500,000","1,500,000","3,100,000","4,600,000","4,000,000","-61,600,000","6,300,000","2,800,000","4,100,000","3,800,000","4,700,000","5,900,000","4,200,000","300,000","3,500,000","3,900,000","2,900,000","2,700,000","3,900,000","1,600,000",,,,,
TotalUnusualItems,"-615,000,000","-95,000,000","-119,000,000","-88,000,000","-313,000,000","222,000,000","-33,000,000","-69,000,000","-45,000,000","124,000,000","-18,000,000","-18,000,000","-15,000,000","-52,700,000","-7,300,000","-32,200,000","-9,700,000","-119,800,000","-19,700,000","0","-5,300,000","-741,600,000","-113,700,000","-26,400,000","-12,200,000","-42,300,000","-13,200,000","-19,900,000","-12,100,000","-33,500,000","-13,100,000","-15,000,000","-39,500,000","-52,300,000","0","0","-11,300,000",,,,,,,,,"-22,400,000","0","0",,"0","0","-50,300,000",,"-120,100,000","-169,200,000","2,100,000","-1,100,000",,,"1,200,000","700,000","-75,700,000","-5,900,000","700,000","500,000","900,000","2,300,000","-43,000,000","4,100,000","-2,600,000","500,000","-600,000","-300,000","300,000","-100,000","-100,000",,"-13,600,000","4,700,000",,,"-41,500,000","3,900,000",,,"-18,800,000","-28,400,000","4,700,000","3,500,000","3,100,000","3,900,000","4,600,000","2,500,000","1,400,000","500,000","2,900,000","5,500,000","1,500,000","3,100,000","4,600,000","4,000,000","-61,600,000","6,300,000","2,800,000","4,100,000","3,800,000","4,700,000","5,900,000","4,200,000","300,000","3,500,000","3,900,000","2,900,000","2,700,000","3,900,000","1,600,000",,,,,
NormalizedEBITDA,"2,281,000,000","458,000,000","531,000,000","627,000,000","665,000,000","626,000,000","440,000,000","109,000,000","355,000,000","478,000,000","416,000,000","394,000,000","398,000,000","438,300,000","411,900,000","470,900,000","466,700,000","448,900,000","416,200,000","415,100,000","406,500,000","396,700,000","375,800,000","406,400,000","381,500,000","340,600,000","339,300,000","356,000,000","359,000,000","341,800,000","348,800,000","394,300,000","363,100,000","330,700,000","308,900,000","331,500,000","295,400,000","259,000,000","244,900,000","277,600,000","307,500,000","275,500,000","281,600,000","309,900,000","256,500,000","251,300,000","198,200,000","192,400,000","180,100,000","147,300,000","100,500,000","69,200,000","69,300,000","154,400,000","162,700,000","199,900,000","200,000,000","197,700,000","162,100,000","174,200,000","153,500,000","235,000,000","137,600,000","169,800,000","154,900,000","152,100,000","150,400,000","168,700,000","143,000,000","131,300,000","110,800,000","125,700,000","121,400,000","120,800,000","96,800,000","108,100,000","105,400,000","116,000,000","84,300,000","115,400,000","82,000,000","117,700,000","71,000,000","84,400,000","80,100,000","101,300,000","116,300,000","107,100,000","112,900,000","103,500,000","76,200,000","91,000,000","82,000,000","73,300,000","56,600,000","54,500,000","56,300,000","69,900,000","54,500,000","64,200,000","57,800,000","128,000,000","43,500,000","52,300,000","36,500,000","46,100,000","30,700,000","46,900,000","44,200,000","51,200,000","35,300,000","45,700,000","40,100,000","39,500,000","24,000,000","33,400,000","238,500,000","-640,300,000","226,500,000","230,700,000","210,300,000"
TaxRateForCalcs,"0.19","0.006","0.4","0.09","0.31","0.354","0.27","0.06","0.26","0.27","0.242","0.286","0.347","0.072","0.236","0.097","0.286","0.4","0.29","0.256","0.302","0.394","0.344","0.324","0.317","0.311","0.287","0.338","0.278","0.313","0.294","0.299","0.289","0.23","0.246","0.27","0.255","0.277","0.377","0.352","0.26","0.314","0.24","0.229","0.24","0.209","0.036","0.229","0.204","0.091","0.07","0.36","0.35","0.35","0.35","0.244","0.26","0.378","0.109","0.287","0.271","0.4","0.236","0.28","0.28","0.25","0.226","0.225","0.4","0.163","0.3","0.3","0.299","0.286","0.273","0.29","0.289","0.33","0.327","0.341","0.327","0.389","0.372","0.379","0.37","0.369","0.232","0.369","0.38","0.345","0.36","0.36","0.38","0.347","0.332","0.324","0.299","0.363","0.339","0.339","0.342","0.4","0.293","0.351","0.369","0.263","0.254","0.381","0.395","0.36","0.4","0.4","0.4","0.4","0.333","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-116,850,000","-612,903.226","-47,600,000","-7,920,000","-97,030,000","78,593,959.732","-8,910,000","-4,140,000","-11,700,000","33,480,000","-4,351,648.352","-5,152,941.176","-5,205,000","-3,792,503.748","-1,724,938.097","-3,110,517.954","-2,774,200","-47,920,000","-5,708,686.131","0","-1,600,600","-292,266,379.681","-39,101,902.748","-8,562,711.864","-3,867,400","-13,167,650.051","-3,793,298.969","-6,717,087.542","-3,363,800","-10,500,931.532","-3,846,018.783","-4,486,325.386","-11,415,500","-12,002,836.514","0","0","-2,883,057.644","0","0","0","0","0","0","0","0","-4,688,372.093","0","0","0","0","0","-18,126,981.132","0","-42,035,000","-59,220,000","512,530.713","-285,846.868","0","0","344,632.768","189,356.984","-30,280,000","-1,392,359.932","195,947.22","140,147.524","224,756.757","520,554.273","-9,690,140.845","1,640,000","-422,891.566","150,224.215","-179,780.755","-89,686.684","85,655.738","-27,307.692","-29,046.899","0","-4,490,566.038","1,538,522.954","0","0","-16,138,888.889","1,450,853.242","0","0","-6,934,426.23","-6,585,507.246","1,736,635.22","1,329,046.899","1,068,581.688","1,403,271.028","1,655,026.455","950,772.201","485,831.622","166,023.166","940,000","1,645,552.561","544,496.487","1,052,293.578","1,560,714.286","1,368,700.265","-24,640,000","1,847,368.421","983,333.333","1,513,846.154","1,000,000","1,194,915.254","2,249,266.862","1,659,793.814","108,038.585","1,400,000","1,560,000","1,160,000","1,080,000","1,300,000","640,000","0","0","0","0","0"
