name,ttm,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
	DepreciationAmortizationDepletionIncomeStatement,"1,262,715,000","319,864,000","311,381,000","315,732,000","315,738,000","331,851,000","333,755,000","324,140,000","328,262,000","324,310,000","334,944,000","352,606,000","328,643,000","329,145,000","316,175,000","320,198,000","316,936,000","325,187,000","317,037,000","322,396,000","310,832,000","336,717,000","311,757,000","303,585,000","300,614,000","304,325,000","289,360,000","295,778,000","288,106,000","294,458,000","281,661,000","287,214,000","326,461,000","329,184,000","326,073,000","318,638,000","316,633,000","350,352,000","310,244,000","311,863,000","285,109,000","277,536,000","260,802,000","261,298,000","266,310,000","276,418,000","243,303,000","234,190,000","228,909,000","239,425,000","250,151,000","251,685,000","256,337,000","268,902,000","235,915,000","236,617,000","228,043,000","235,092,000","224,662,000","230,611,000","215,271,000","224,002,000","211,390,000","211,363,000","209,447,000","227,921,000","204,106,000","206,444,000","213,869,000","193,945,000","145,963,000","145,513,000","138,385,000","123,786,000","127,822,000","125,842,000","123,767,000","127,275,000","125,595,000","116,449,000","110,693,000","129,166,000","111,173,000","106,726,000","106,492,000","419,991,000","25,000","26,000","98,465,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"1,262,715,000","319,864,000","311,381,000","315,732,000","315,738,000","331,851,000","333,755,000","324,140,000","328,262,000","324,310,000","334,944,000","352,606,000","328,643,000","329,145,000","316,175,000","320,198,000","316,936,000","325,187,000","317,037,000","322,396,000","310,832,000","336,717,000","311,757,000","303,585,000","300,614,000","304,325,000","289,360,000","295,778,000","288,106,000","294,458,000","281,661,000","287,214,000","326,461,000","329,184,000","326,073,000","318,638,000","316,633,000","350,352,000","310,244,000","311,863,000","285,109,000","277,536,000","260,802,000","261,298,000","266,310,000","276,418,000","243,303,000","234,190,000","228,909,000","239,425,000","250,151,000","251,685,000","256,337,000","268,902,000","235,915,000","236,617,000","228,043,000","235,092,000","224,662,000","230,611,000","215,271,000","224,002,000","211,390,000","211,363,000","209,447,000","227,921,000","204,106,000","206,444,000","213,869,000","193,945,000","145,963,000","145,513,000","138,385,000","123,786,000","127,822,000","125,842,000","123,767,000","127,275,000","125,595,000","116,449,000","110,693,000","129,166,000","111,173,000","106,726,000","106,492,000","419,991,000","25,000","26,000","98,465,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,906,000","3,545,000","3,325,000","1,501,000","274,000","1,405,000","5,190,000","-3,096,000","4,487,000","-3,451,000",,,"7,066,000","13,015,000","6,668,000","4,004,000","6,781,000","6,582,000","4,462,000","3,134,000","1,424,000","542,000","4,647,000","393,000",,,"4,430,000","2,868,000","1,688,000","1,975,000","7,633,000","3,366,000","3,306,000","3,415,000","3,224,000","2,301,000","4,213,000","4,566,000","1,993,000","2,267,000","1,510,000","3,202,000","587,000","2,676,000","2,248,000","2,904,000",,,,"2,131,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherTaxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,694,000","106,777,000","98,702,000","95,803,000","87,264,000","93,424,000","93,264,000","90,893,000","86,680,000","78,658,000","89,729,000","82,784,000","79,854,000","83,076,000","88,243,000","80,586,000","84,101,000","85,450,000","-543,340,000","-603,689,000",,"-543,426,000","-503,175,000",,"-497,412,000","-488,689,000",,"-530,914,000","-487,171,000","-467,414,000","-481,618,000","-498,924,000","-374,609,000",,"-355,843,000","-325,157,000","-350,000,000","-336,705,000","-325,966,000",,"-320,970,000",,"-293,506,000","-367,718,000","-284,614,000","-279,090,000","-281,303,000",,,,,"-285,600,000","-256,400,000","-247,400,000","-249,200,000","-256,000,000","-174,700,000","-172,300,000","-180,400,000","-181,000,000","-134,800,000","-130,700,000","-130,700,000","-111,400,000","-129,000,000","-80,700,000","-78,400,000","-85,400,000","-73,900,000","-72,700,000","-80,200,000","-68,600,000","-69,000,000","-63,300,000","-59,500,000",,,,
	OtherOperatingExpenses,"325,178,000","108,633,000","79,920,000","77,068,000","59,553,000","79,400,000","82,610,000","65,127,000","82,210,000","79,797,000","67,948,000","74,287,000","72,662,000","69,329,000","64,611,000","46,490,000","78,198,000","53,582,000","91,401,000","60,947,000","72,003,000","87,423,000","63,367,000","69,159,000","62,750,000","71,636,000","68,442,000","65,383,000","58,824,000","70,141,000","67,212,000","65,807,000","60,977,000","64,434,000","62,749,000","54,259,000","55,628,000","155,436,000","23,457,000","24,096,000","17,778,000",,"24,513,000","19,226,000","19,018,000","58,013,000","12,821,000","13,003,000","12,041,000","-140,634,000","15,150,000","158,262,000","19,229,000","16,651,000","17,673,000","15,259,000","787,780,000","696,660,000","240,595,000","777,973,000","733,955,000","143,845,000","728,526,000","707,817,000","226,767,000","673,129,000","714,304,000","703,550,000","725,420,000","758,126,000","584,576,000","196,345,000","553,687,000","500,957,000","546,357,000","526,964,000","508,872,000","185,899,000","499,514,000","165,286,000","460,530,000","584,592,000","441,330,000","435,968,000","439,339,000","1,712,410,000","1,886,000","2,277,000","150,807,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"2,413,190,000","591,532,000","612,324,000","604,723,000","604,612,000","462,048,000","404,024,000","450,868,000","654,869,000","776,876,000","705,302,000","680,631,000","750,338,000","754,089,000","717,391,000","737,675,000","701,933,000","749,452,000","690,068,000","686,149,000","676,671,000","700,500,000","676,191,000","659,236,000","684,901,000","709,730,000","657,587,000","702,385,000","599,171,000","655,288,000","607,557,000","561,531,000","615,872,000","692,546,000","600,565,000","564,890,000","557,689,000","616,259,000","560,952,000","521,355,000","515,609,000","471,828,000","506,610,000","467,572,000","450,890,000","572,107,000","413,711,000","415,467,000","426,916,000","622,954,000","392,177,000","224,698,000","364,216,000","445,818,000","383,695,000","379,406,000","351,958,000","528,910,000","378,699,000","333,551,000","348,966,000","389,652,000","321,324,000","310,049,000","299,204,000","345,565,000","299,598,000","288,848,000","275,254,000","335,726,000","248,844,000","240,201,000","228,470,000","313,942,000","221,726,000","229,612,000","221,824,000","285,810,000","229,865,000","221,428,000","201,635,000","201,045,000","214,626,000","209,170,000","208,577,000","905,321,000","-1,640,000","-1,787,000","208,725,000","-1,269,655,000","730,200,000","699,600,000","694,000,000","-785,488,000","489,500,000","474,300,000","477,400,000","484,900,000","393,300,000","370,900,000","368,600,000","365,100,000","329,500,000","214,900,000","216,900,000","236,300,000","209,100,000","200,200,000","210,300,000","199,600,000","181,500,000","172,800,000","162,500,000","326,100,000","102,800,000","102,800,000","102,700,000"
NetNonOperatingInterestIncomeExpense,"-795,712,000","-193,505,000","-199,772,000","-200,419,000","-202,016,000","-197,855,000","-201,858,000","-197,061,000","-187,627,000","-189,812,000","-202,382,000","-198,425,000","-198,733,000","-204,338,000","-199,469,000","-206,624,000","-205,492,000","-204,985,000","-199,032,000","-207,174,000","-198,202,000","-209,506,000","-214,861,000","-213,995,000","-219,190,000","-230,896,000","-229,654,000","-230,974,000","-232,173,000","-233,656,000","-249,780,000","-254,930,000","-268,151,000","-287,657,000","-284,491,000","-279,966,000","-285,026,000","-291,493,000","-288,896,000","-288,560,000","-258,079,000","-246,508,000","-244,384,000","-244,517,000","-248,119,000","-252,405,000","-249,264,000","-261,463,000","-263,959,000","-263,705,000","-257,881,000","-244,443,000","-226,036,000","-244,933,000","-239,955,000","-232,335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"795,712,000","193,505,000","199,772,000","200,419,000","202,016,000","197,855,000","201,858,000","197,061,000","187,627,000","189,812,000","202,382,000","198,425,000","198,733,000","204,338,000","199,469,000","206,624,000","205,492,000","204,985,000","199,032,000","207,174,000","198,202,000","209,506,000","214,861,000","213,995,000","219,190,000","230,896,000","229,654,000","230,974,000","232,173,000","233,656,000","249,780,000","254,930,000","268,151,000","287,657,000","284,491,000","279,966,000","285,026,000","291,493,000","288,896,000","288,560,000","258,079,000","246,508,000","244,384,000","244,517,000","248,119,000","252,405,000","249,264,000","261,463,000","263,959,000","263,705,000","257,881,000","244,443,000","226,036,000","244,933,000","239,955,000","232,335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"1,108,428,000","224,535,000","433,358,000","348,568,000","101,966,000","46,961,000","-30,741,000","36,679,000","32,379,000","10,097,000","132,001,000","96,906,000","90,444,000","293,865,000","134,408,000","110,500,000","225,303,000","121,716,000","116,110,000","-31,612,000","69,085,000","-34,339,000","132,935,000","89,199,000","113,314,000","194,741,000","68,221,000","86,535,000","64,872,000","62,367,000","-54,225,000","189,634,000","60,320,000","54,205,000","58,987,000","124,584,000","74,998,000","59,824,000","34,218,000","29,132,000","30,353,000","217,488,000","72,415,000","13,821,000","18,621,000","-371,371,000","115,836,000","10,614,000","-142,203,000","-245,632,000","4,655,000","5,494,000","5,545,000","-5,972,000","14,211,000","-34,783,000",,"-136,152,000",,"1,000",,,"9,457,000",,"-42,000","-26,295,000","-55,000","2,134,000","10,473,000",,"1,121,000","11,619,000","-13,500,000","-10,605,000","-5,146,000",,"4,275,000",,"76,000","169,162,000",,"51,000","-131,000","-28,000","2,711,000",,,,,,,"-9,300,000",,,,,,,,,,,,,,"-500,000",,,"2,400,000",,,,,,,,
	GainOnSaleOfSecurity,"-8,095,000","26,000","-4,944,000","23,000","-3,201,000","493,000","-1,279,000","202,000","-19,048,000","-3,366,000","2,154,000","-12,317,000",,,,,,,,,,,,,,,,,,,,,,,,,,"6,426,000",,,,,,,,,,,,,,,,,,,,"9,347,000",,"500,000",,,"9,457,000",,,"-13,390,000","-55,000","2,134,000","10,473,000","0","1,121,000",,"-13,500,000",,,,"4,275,000",,"76,000",,,"51,000","-131,000","-28,000","2,711,000",,,,,,,,,,,,,,,,,,,,,"-500,000",,,"2,400,000",,,,,,,,
	EarningsFromEquityInterest,"782,837,000","220,699,000","198,524,000","348,545,000","15,069,000","63,260,000","61,823,000","44,322,000","50,465,000","127,658,000","119,706,000","106,542,000","90,444,000","149,987,000","134,408,000","100,828,000","90,026,000","123,058,000","116,110,000","92,017,000","69,085,000","94,344,000","83,374,000","84,990,000","90,626,000","81,517,000","68,221,000","70,196,000","64,872,000","58,301,000","55,631,000","55,764,000","57,423,000","46,596,000","47,916,000","56,516,000","54,231,000","35,294,000","37,129,000","29,132,000","30,353,000","31,677,000","17,120,000","13,821,000","18,621,000","25,192,000","22,533,000","10,614,000","17,582,000","24,526,000","4,655,000","5,494,000","5,545,000","19,186,000","17,312,000","-11,393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"333,686,000","3,810,000","239,778,000","0","90,098,000","-16,792,000","-91,285,000","-7,845,000","962,000","-114,195,000","10,141,000","2,681,000","0","143,878,000","0","9,672,000","135,277,000","-1,342,000",,"-123,629,000","0","-128,683,000","49,561,000","4,209,000","22,688,000","113,224,000","0","16,339,000","0","4,066,000","-109,856,000","133,870,000","2,897,000","7,609,000","11,071,000","68,068,000","20,767,000","18,104,000","-2,911,000","-991,000",,"185,811,000","55,295,000","0","0","-396,563,000","93,303,000","0","-159,785,000",,"238,000",,,"-25,158,000","-3,101,000","-23,390,000",,,,"-499,000",,,,"0","-42,000",,,,,,,"11,619,000",,"-5,459,000","-5,146,000",,,,,"169,162,000",,,,,,,,,"0","9,300,000",,"-9,300,000",,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"-206,855,000","-5,255,000","-108,543,000","0","-93,057,000",,,,,"-2,061,000","-10,141,000","-2,681,000","0","-143,878,000","0","-9,672,000","-135,277,000","1,342,000",,"-4,989,000","0","-8,094,000","-49,561,000","-4,209,000","-22,688,000","-234,177,000","0","-16,339,000","0","-4,066,000","-17,717,000","-133,870,000","-2,897,000","-7,609,000","-11,071,000","-68,068,000","-20,767,000","-18,104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,169,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"185,063,000","0","165,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
